Date,LD12TRUU Index,SPTR Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,GC1 Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BXPP29 FIGI,BBG0016S3JL1 FIGI,BBG00CTZ9MW1 FIGI,BBG008FDQZL8 FIGI,BBG001DCTG63 FIGI,BBG000QYVKN2 FIGI,BBG000N7KBZ3 FIGI,BBG00HY28K89 FIGI,BBG00JGMWFM9 FIGI,BBG00RRGSJR4 FIGI,BBG00XXPB3L3 FIGI,BBG00Z9CCRH5 FIGI,BBG00G5JGQ66 FIGI,BBG01103B471 FIGI,BBG00XP21PQ0 FIGI,BBG000BT1XR0 FIGI,BBG012QSDSK6 FIGI,BBG01HN2K357 FIGI,BBG018CYVVW5 FIGI,BBG01LDX2Y62 FIGI,BBG01LFP7VX8 FIGI,BBG01LG5S725 FIGI,BBG01LGJPD98 FIGI,BBG01LGV6385 FIGI,BBG01LK3NLL8 FIGI,BBG01LKV4T03 FIGI,BBG01LM0NQT3 FIGI,BBG01LMWGVP4 FIGI,BBG01LNSPRZ0 FIGI,BBG01LPQN9T1 FIGI,BBG01LQ91TF3 FIGI,BBG01LQSBQD8 FIGI,BBG01LR3YNV4 FIGI,BBG01LS5MNX9 FIGI,BBG01LT0X3V3 FIGI,BBG01LTHJFN4 FIGI,BBG01LTX3S76 FIGI,BBG01LV5FTG9 FIGI,BBG01LW2WJ41 FIGI,BBG000FKMP26 FIGI,BBG000BDCQ25 FIGI,BBG000MQQ963 FIGI,BBG000BK2F42 FIGI,BBG000BK6MB5 FIGI,BBG000BPH459 FIGI,BBG000CGC1X8 FIGI,BBG000DY28W5 FIGI,BBG000BJGGV8 FIGI,BBG000KMVDV1 FIGI,BBG000H9G7X2 FIGI,BBG000BD53V2 FIGI,BBG002293PJ4 FIGI,BBG000HT5G06 FIGI,BBG000F9XKN7 FIGI,BBG001KFKQM7 FIGI,BBG004S641N5 FIGI,BBG002BC7WC5 FIGI,BBG000G7CDN9 FIGI,BBG005CHLM96 FIGI,BBG00B8NWRF5 FIGI,BBG000BLJWF3 FIGI,BBG000V78V75 FIGI,BBG000BVMGF2 FIGI,BBG000BNGTQ7 FIGI,BBG000C3J3C9 FIGI,BBG000BLNNH6 FIGI,BBG000BMTX31 FIGI,BBG000BJW241 FIGI,BBG00Q741Z16 FIGI,BBG00RP5HYS8 FIGI,BBG00VSYYVB8 FIGI,BBG000C6W444 FIGI,BBG000BCQ4P6 FIGI,BBG000CYSFS7 FIGI,BBG000BGYMH7 FIGI,BBG000CC53X1 FIGI,BBG000Q5ZRM7 FIGI,BBG000BRNGM2 FIGI,BBG000BS9489 FIGI,BBG000FKJRC5 FIGI,BBG000C221G9 FIGI,BBG000BMQCP6 FIGI,BBG000BJ5HK0 FIGI,BBG000BD2167 FIGI,BBG000CHSS88 FIGI,BBG000BVWZF9 FIGI,BBG000BCVMH9 FIGI,BBG000CQCCK6 FIGI,BBG000DW34S2 FIGI,BBG000CVRFS4 FIGI,BBG000BP30Y0 FIGI,BBG000BGKJ70 FIGI,BBG000C2VBB0 FIGI,BBG000G9W6L0 FIGI,BBG000BXMFC3 FIGI,BBG000BT2TP0 FIGI,BBG000PWTD92 FIGI,BBG000BWB7V4 FIGI,BBG000F1ZSQ2 FIGI,BBG000K1T9L0 FIGI,BBG000BLV2Q3 FIGI,BBG000QFJJW0 FIGI,BBG000H9LNX1 FIGI,BBG000CS0D96 FIGI,BBG000PQ4W72 FIGI,BBG000BFRRX8 FIGI,BBG000BJSBJ0 FIGI,BBG000CS7CT9 FIGI,BBG000C496P7 FIGI,BBG000BH3JF8 FIGI,BBG000BSJK37 FIGI,BBG000BMY992 FIGI,BBG000C8H633 FIGI,BBG00D0Y81M1 FIGI,BBG00FN64XT9 FIGI,BBG001D8R5D0 FIGI,BBG000BW3299 FIGI,BBG000JCPGZ1 FIGI,BBG000MM2P62 FIGI
3/22/2023,208.59,8420.022,2157.28,1727.358,1865.976,1886.295,2112.23,74.04,135.02,69.346644,2010.113759,19.24,2038.07,961.48,102.346,1099.5,116.248907,1106.9415,752.38,604.56,519.7,1468.05,819.46,2504.44,480.84,219.01,184.88,327.02,51.25,134.53,1127.1,980.79,1165.86,935.22,951.83,3063.77,2960.6,2154.23,8780.81,45.00255,89.01776,31.66173,2.4921,11.24,23.56,17.75,17.28,60.22,25.35,7.64,11.07,12.63,31.04,5.71,0.758357791,16.56,34.3734825,17.58332188,88.41,104.36,98.15,107.54,103.88,84.6,96.42,95.24,101.51,100.55,95.57,84.55,111.49,95.42,94.05,85.21,102.04,89.81,100.39,80.01,96.18,13.11,73.13,51.27,89.59,272.29,121.97,466.21,89.89,11.14,25.31,90.39,247.1,120.18,7.4,32.34,205.8,56.19,79.66,30.99,37.88,129.45,53.69,108.53,34.93,49.46,124.05,51.8,138.51,9.84,44.18,18.93,36.195,170.66,21.49,328.36,79.87,92.29,107.29,87.64,237.3,51.35,67.04,177.83,51.23,330.82,320.71,75.92,177.14,131.41,108.64,114.83,17.96,118.57,40.87,389.21,67.77,81.21,304.61,351.03,89.32,34.95,35.78,29.09,408.99,110.58,133.63,74.13,22.18,20.69,218.3267,18.39,48.04,22.28,96.41,23.63,97.57,185.72,45.78,199.81
3/23/2023,208.63,8445.871,2162.556,1720.291,1880.55,1878.713,2117.94,73.75,133.33,68.427238,2057.850867,19.15,2052.04,977.78,102.532,1098.84,117.148445,1106.385,749.13,596.32,516.28,1465.45,817.61,2545.76,480.17,217.66,188.27,323.73,50.4,132.53,1139.03,979.3,1168.19,935.19,950.52,3123.78,2980.46,2208.3,8780.81,46.43823,90.36795,31.46576,2.48618,11.51,24.07,18.3,17.04,61.1,25.52,7.75,11.02,12.81,30.64,5.59,0.757976537,16.07,34.35620169,17.50736851,88.26,103.94,97.6,107.76,103.7,84.33,96.52,95.44,101.37,100.35,95.52,84.26,111.11,95.7,94.29,84.98,102.64,90.26,100.71,80.05,97.05,12.84,73.72,49.97,91.59,277.66,124.15,456.32,89.55,10.84,24.62,89.83,243.65,123.24,7.59,32.77,203.67,41.19,80.86,29.94,37.53,129.7,53.27,105.58,34.35,49.73,123.37,52.39,139.06,10.06,44.3,19.48,36.02,169.63,20.98,333.45,77.89,93.51,106.52,88.63,238.72,51.01,66.68,173.54,51.34,329.5,322.55,74.79,178.79,131.38,106.42,114.18,17.28,119.98,40.695,382.18,68.02,81.12,304.71,354.37,87.83,34.79,33.05,28.6,401.74,107.11,132.72,73.81,21.66,20.74,218.8763,18.46,48.52,22,95.63,23.25,97.23,186.2,45,204.28
3/24/2023,208.66,8493.546,2174.072,1734.923,1886.699,1893.57,2119.13,73.6,134.75,67.742575,2045.375295,19.24,2017.13,972.17,103.116,1096.06,117.2747,1102.47,761.34,598.03,515.97,1484.65,820.48,2552.04,484.05,223.26,188.77,333.82,50.38,133.57,1125.51,978.88,1169.84,933.69,951.31,3147.97,3004.75,2177.78,8780.81,47.16542,87.16875,30.25198,2.49674,11.79,25.26,18.28,17.14,60.64,25.54,7.77,10.95,12.47,31.85,5.5,0.755294398,16.15,34.23463051,17.79271947,88.89,105.6,98.18,109.4,105.51,84.81,96.71,95.28,104.14,101.62,95.86,84.67,111.84,95.48,94.5,85.62,102.35,90.22,101.39,79.95,96.96,12.98,74.19,49.7,91.37,280.57,124.76,460.78,89.42,11.11,24.62,90.83,241.94,123.84,7.66,33.28,200.68,38.35,79.72,30.6,38.73,133.35,53.71,105.59,35.61,50.51,125.29,51.94,138.89,9.83,43.92,19.07,35.95,169.74,21.27,336.83,77.13,94.37,109.38,87.63,241.69,51.78,66.7,168.84,51.32,329.5,329.48,75.13,174.77,128.69,103.6,110.54,17.4,121.7,40.695,370.78,67.85,81.5,307.57,351.63,90.69,34.94,34.36,28.58,405.73,111.22,131.11,75.69,21.48,20.23,219.9754,18.61,49.05,22.16,98.38,23.36,98.59,188.51,44.63,206.01
3/27/2023,208.74,8507.538,2178.956,1753.673,1882.131,1909.184,2098.82,73.42,136.05,71.214797,2014.444123,19.74,2031.36,964.01,102.857,1097.24,116.138409,1104.438,765.48,610.6,523.2,1490.71,827.24,2530.32,487.64,222.45,186.74,334.24,51.08,133.58,1117.75,980.74,1167.56,932.61,950.4,3128.45,2977.22,2152.94,8780.81,48.45248,88.85542,31.06729,2.53687,11.65,24,18.03,17.3,60.84,25.88,8.01,11.01,12.41,31.94,5.67,0.756642661,15.98,34.29574215,17.88947238,89.51,105.93,98.6,110.2,105.96,85.44,97.12,95.54,103.97,101.79,95.92,85.19,111.86,95.52,94.83,86.13,102.13,90.61,101.78,80.41,94.18,13.26,74.95,50.21,93.31,276.38,123.6,470.55,91.14,11.18,25.2,93.79,241.01,126.06,7.57,34.08,199.51,38.49,81.38,31.41,38.8,132.76,54.56,106.99,36.69,50.54,129.31,51.66,140.5,9.72,44.3,19.3,36.26,172.05,21.12,339.06,77.53,94,110.25,88.52,241.87,52.74,67.6,172.7,52.48,334.49,332.25,75.8,175.73,129.18,104.2,112.74,17.85,123.17,41.39,372.83,67.95,82.38,310.23,354.62,91.57,35.13,34.61,28.55,410.17,109.71,132.28,75.44,21.69,20.76,219.7981,18.87,48.63,22.9,98.66,24.08,99.41,193.23,46.81,202.84
3/28/2023,208.76,8494.354,2175.98,1752.632,1875.32,1911.3,2095.56,73.38,136.54,71.596253,2034.755592,19.83,2043.84,970.69,102.43,1095.02,115.791158,1103.197,767.18,619.44,522.9,1482.27,831.74,2518.77,490.07,221.87,184.84,335.22,51.26,131.97,1114.7,981.58,1168.73,930.86,950.91,3118.62,2963.92,2137.74,8780.81,50.01838,89.02535,31.29001,2.57209,11.73,27,18.09,17.4,61.37,25.87,7.88,11.09,11.95,32.67,5.57,0.755792461,15.84,34.2572058,17.92920184,89.72,106.09,98.79,110.89,106.06,85.62,97.19,95.51,103.57,102.08,96.35,85.4,112.16,95.81,95.09,86.33,102.62,90.94,102.15,80.83,93.45,13.29,74.45,50.65,93.14,275.23,121.34,471,91.41,10.94,25.73,95.33,241.29,124.31,7.41,34.29,201.27,37.64,83.24,30.5,38.93,133.42,54.11,106.34,38.04,50.39,129.34,50.38,142.99,9.46,44.75,18.57,36.255,172.57,21.52,346.1,78.28,91.42,110.06,88.73,240.43,53.5,67.9,174.23,52.9,332.03,330.99,75.99,177.54,124.73,104.69,111.41,17.79,123.24,41.19,374.97,70.42,83.98,314.8,354.33,91.91,35.51,34.52,29.24,413.18,109.78,133,75.24,21.77,21.41,218.8054,18.72,48.92,23.27,100.24,24.36,99.97,196.58,46.9,200.68
3/29/2023,208.77,8615.294,2207.404,1771.599,1903.623,1936.774,2095.7,74.3,137.67,71.371292,2027.950734,19.71,2061.91,980.14,102.64,1098.82,115.680762,1124.224,771.29,628.71,530.74,1485.81,843.55,2571.52,496.86,227,187.03,340.04,52.19,135.43,1127.04,982.38,1165.65,932.27,950.34,3174.22,3021.58,2198.07,8780.81,51.34817,91.01083,31.7477,2.5819,12.24,28.41,19,17.53,61.25,26.27,7.88,11.3,12.34,33.13,5.75,0.77019791,16.25,34.91015016,18.02525364,91.03,107.63,99.85,111.35,107.4,87.07,98.52,97.89,106.07,103.01,97.18,86.85,112.47,96.91,95.75,87.6,103.43,93.56,103.37,82.46,95.98,12.95,76.32,51.47,94.06,280.51,125.09,471.97,92.45,11.04,26.16,97.48,245.71,125.27,8.05,34.04,197.64,39.67,83.65,30.92,39.5,137.06,53.91,109.7,37.25,51.17,129.71,51.83,144.15,10.03,45.38,18.83,36.31,173.18,21.33,351.24,79.57,92.4,111.53,90.48,244.63,53.92,68.14,177.32,53.89,331.38,341.05,75.89,179.95,132.19,108.11,111.94,18.01,124.71,41.185,384.11,72.86,84.96,316.99,359.53,91.59,35.9,34.89,29.57,425.07,112.58,135.15,76.11,22.05,21.51,219.3638,19,49.04,23.64,100.97,24.83,101.48,199.09,47.6,205.35
3/30/2023,208.74,8665.697,2219.841,1768.383,1916.632,1943.536,2099.64,74.74,137.94,72.740619,2041.766658,19.87,2084.49,985.77,102.144,1098.68,115.728031,1134.302,773.93,630.9,529.19,1493.96,845.47,2600.86,500.05,229.76,187.63,341.42,52.75,135.93,1129.16,983.73,1165.19,931.34,950.49,3205.2,3051.66,2233.56,8780.81,52.66465,94.33741,33.11849,2.59201,12.2,27.59,19.55,17.79,61.6,26.81,8.07,11.29,12.57,33.3,7.02,0.777102276,18.64,35.22309891,18.08695114,91.54,108.38,100.51,111.3,107.95,87.61,99.29,98.74,107.69,104.03,98.09,87.39,113.16,97.91,96.61,88.1,104.58,94.75,103.92,83.04,96.58,12.99,74.67,52.17,94.05,284.05,127.4,471.78,92.4,11.07,26.75,98.43,237.63,125.74,8.22,34.49,194.58,41.06,83.68,31.99,39.73,139.37,54.66,109.09,36.27,51.43,129.22,52,144.73,10.15,45.09,18.8,36.16,174.16,21.3,350.5,80.75,93.47,111.94,92.74,246.72,53.76,68.28,179.17,54.22,333.61,344.1,75.93,182.81,133.44,109.98,112.4,17.56,125.68,40.78,386.2,74.31,85.73,316.83,359.26,93.01,35.48,33.65,29.4,424.95,111.97,138.76,76.59,22.88,21.71,221.4202,19.08,49.06,23.71,102.26,25.06,102.4,198.36,47.59,207.84
3/31/2023,208.75,8791.134,2253.36,1802.484,1949.53,1969.591,2109.41,75.55,139.04,74.012137,2030.115916,20.12,2092.6,990.28,102.506,1101.72,116.075282,1163.981,780.38,634.9,535.28,1510.73,856.59,2638.98,507.92,234.78,191.53,344.01,54.07,140.37,1138.15,984.38,1163.61,932.64,950.55,3258.55,3100.84,2254.51,8780.81,54.5589,95.63834,33.30262,2.5878,12.69,28.9,19.93,18.28,63.11,27.34,8.42,11.72,12.91,34.15,7.79,0.797435149,20.25,36.14471093,18.23768937,92.95,109.85,102.49,111.84,109.38,89.15,100.96,100.1,109.82,106.07,99.96,88.86,115.71,99.96,98.78,89.46,106.83,96.68,105.51,84.46,98,13.43,76.21,54.33,95.6,288.3,127.58,479.02,94.1,11.49,27.75,97.37,243.55,130.02,8.65,35.03,202.1,42.89,84.21,32.45,39.88,140.88,55.66,110.81,36.58,52.275,131.09,52.69,146.75,10.47,45.75,19.42,36.74,178.93,21.63,355.06,83.18,98.31,112.36,94.34,246.46,55.27,69.7,182.73,55.45,340.84,354.64,76.94,185.33,133.25,111.79,115.38,17.85,128.23,41.97,395.76,75.23,86.88,319.28,363.41,95.54,36,34.2,29.14,436.04,108.01,142.56,77.08,23.54,22.31,223.4057,19.25,49.37,23.96,102.71,25.56,104.7,201.26,47.65,211.94
4/3/2023,208.83,8823.655,2260.153,1802.312,1951.631,1978.857,2118.68,75.15,141.83,78.658069,2045.478398,20.66,2104.83,989.18,102.093,1100.89,116.611813,1153.351,784.39,666.07,536.36,1527.04,858.21,2637.78,511.23,232.56,192.54,341.52,53.44,140.77,1122.06,984.58,1164.02,934.2,950.63,3246.96,3119.16,2245.08,8780.81,53.32986,93.67921,33.24412,2.59182,12.51,30.16,20.16,18.26,62.81,27.22,8.23,11.64,12.75,34.59,7.2,0.790152611,19.21,35.81462111,18.33140414,93.03,109.39,102.71,113.11,109.2,89.17,101.01,99.64,107.3,105.73,100.18,88.87,115.97,100.03,99.13,89.56,106.85,95.85,105.71,84.46,96.17,13.41,77.06,54.09,96.92,287.23,124.74,464.82,93.47,11.46,27.9,98.49,241.83,127.16,8.29,35.26,205.93,42.39,82.97,32.13,38.99,139.13,55.55,114.25,36.5,52.31,132.06,51.96,147.38,10.31,45.69,19.12,37.105,178.36,22.18,356,83.13,93.32,111.11,95.2,246.79,55.12,70.57,183.33,55.35,334.21,354.01,77.22,184.74,132.42,110.12,115.51,17.82,128.07,41.28,389.07,72.68,85.68,318.58,366.47,95.16,36.56,33.97,28.92,433.27,108.53,140.92,76.67,23.9,21.79,221.6773,19.39,49.94,26.33,102.88,25.33,104.46,199.54,51.27,213.07
4/4/2023,208.87,8773.308,2245.886,1769.655,1941.467,1961.312,2127.93,74.93,140.59,78.941715,2084.967195,20.63,2116.77,987.62,101.586,1098.58,117.416711,1152.524,782.48,654.61,530.93,1527.4,838.88,2622.43,503.73,232.6,193.13,343.3,52.88,138.16,1117.64,983.19,1164.16,931,951.79,3247.27,3102.65,2208.44,8780.81,52.00654,94.50901,31.36029,2.60247,12.14,29.67,19.05,17.59,60.25,26.42,8.06,11.39,12.55,34.18,7.165,0.789586039,19.87,35.78894055,18.28676693,92.1,110.04,102.77,112.75,109.61,88.14,100.91,99.1,108.69,106.14,99.96,87.9,116.22,99.4,98.77,88.67,106.22,95.19,104.86,83,93.45,13.17,75.57,52.95,95.05,287.18,122.3,462.32,89.89,11.25,27.55,97.38,241.7,128.12,8.02,34.9,206.73,41.08,79.21,31.24,39.62,139.65,55.14,113.17,36.55,51.82,131.6,49.96,143.17,10.02,42.89,19.21,34.79,175.37,21.95,347.55,78.5,92.78,111.15,94.79,244.56,53.81,67.89,163.13,53.61,328.72,359.22,77.19,170.94,128.74,110.03,113.31,17.84,127.6,40.025,359.13,70.1,81.7,299.5,363.9,94.83,35.98,33.48,28.65,425.67,101.8,136.25,77.16,24.01,21.61,220.6934,19.64,49.46,25.73,101.41,24.88,101.18,195.88,50.17,214.72
4/5/2023,208.9,8752.543,2238.365,1752.134,1923.777,1965.252,2133.83,74.51,142.27,78.843906,2083.626844,20.66,2101.65,987.85,101.852,1094.16,117.748104,1129.035,786.82,663.91,530.18,1553.83,827.97,2591.17,502.61,231.38,192.71,352.13,52.31,135.11,1089.78,983.5,1166.45,931.6,953.09,3216.87,3070.03,2168.22,8780.81,49.93692,91.99,30.57698,2.57228,11.87,28.92,18.26,17.34,58.29,25.83,7.77,11.16,12.21,32.5,6.49,0.773493892,19.19,35.05954453,18.38819389,91.55,109.03,102.49,111.84,109.06,87.44,100.85,97.91,108.12,106,99.86,87.16,116.09,98.86,98.43,88.19,105.68,93.9,104.36,81.88,91.19,13.22,75.38,53.72,94.25,284.34,123.04,463.8,87.92,11.21,26.6,95.52,232.18,126.54,7.5,34.34,198.82,40.06,77.67,30.85,40.7,139.31,55.83,114.88,35.68,51.82,132.14,49.75,137.43,9.34,42.1,18.99,33.615,176.79,21.69,337.06,76.45,90.21,114.84,93.65,239.43,52.32,68.67,161.72,52.67,324.97,347.72,75.76,166.52,126.92,107.64,113.3,17.73,126.14,39.405,351.27,68.49,80.74,291.17,363.79,97.3,35.09,32.69,28.64,427.38,99.57,134.07,78.33,22.6,21,219.5588,19.88,48.06,25.7,101.41,24.91,100.27,194.21,50.49,211.48
4/6/2023,208.93,8785.702,2245.934,1754.464,1934.707,1966.689,2132.95,74.84,142.07,78.931934,2074.347492,20.62,2100.33,984.43,101.822,1095.91,117.716591,1129.588,787.45,654.14,531.81,1557.33,827.76,2608.75,501.51,232.97,196,354.72,53.29,135.29,1095.38,983.68,1164.37,931.07,953.4,3265.61,3078.65,2164.56,8780.81,50.89789,91.99,30.38559,2.57228,11.84,28.71,17.76,17.29,58.68,25.68,7.87,11.08,12.2,32.33,6.515,0.773872748,20.17,35.07671665,18.40291716,91.39,109.44,102.7,112.18,109.34,87.18,100.51,97.22,108.8,106.1,99.67,86.88,116.34,98.55,98.28,88.01,105.3,93.59,104.38,81.63,90.13,13.19,76.87,55.43,93.6,291.6,123,466.24,86.92,10.95,26.34,93.29,236.93,127.14,7.47,34.64,193.98,41.15,77.63,31.5,40.88,140.61,55.23,115.22,35.53,51.27,130.5,49.49,136.29,9.19,41.8,19.52,33,176.87,21.44,338.59,76.38,90.93,115.42,93.05,241.26,52.59,67.72,158.66,52.7,325.77,352.8,75.95,159.37,125.34,108.11,113.45,17.52,125.29,39.01,355.27,68,79.72,291.87,361.47,97.23,34.64,33.26,28.35,427.57,99.8,133.94,78.97,22.66,21.66,218.9029,19.65,48.52,25.52,102.12,24.74,100.26,198.64,50.47,216.1
4/7/2023,208.94,8785.702,2245.934,1754.464,1934.707,1966.689,2119.77,74.84,142.07,78.931934,2074.347492,20.62,2101.06,987.07,102.092,1095.91,116.959063,1129.588,787.45,654.14,531.81,1557.33,827.76,2608.75,501.51,232.97,196,354.72,53.07,135.29,1095.38,983.68,1164.37,931.07,953.4,3265.61,3078.65,2164.56,8780.81,50.89789,91.99,30.38559,2.57228,11.84,28.71,17.76,17.29,58.68,25.68,7.87,11.08,12.2,32.33,6.515,0.773872748,20.17,35.07671665,18.40291716,91.39,109.44,102.7,112.18,109.34,87.18,100.51,97.22,108.8,106.1,99.67,86.88,116.34,98.55,98.28,88.01,105.3,93.59,104.38,81.63,90.13,13.19,76.87,55.43,93.6,291.6,123,466.24,86.92,10.95,26.34,93.29,236.93,127.14,7.47,34.64,193.98,41.15,77.63,31.5,40.88,140.61,55.23,115.22,35.53,51.27,130.5,49.49,136.29,9.19,41.8,19.52,33,176.87,21.44,338.59,76.38,90.93,115.42,93.05,241.26,52.59,67.72,158.66,52.7,325.77,352.8,75.95,159.37,125.34,108.11,113.45,17.52,125.29,39.01,355.27,68,79.72,291.87,361.47,97.23,34.64,33.26,28.35,427.57,99.8,133.94,78.97,22.66,21.66,218.9029,19.65,48.52,25.52,102.12,24.74,100.26,198.64,50.47,216.1
4/10/2023,209.02,8794.655,2249.612,1772.443,1935.817,1974.063,2116.98,74.77,142.68,77.992967,2050.839802,20.6,2084.79,988.68,102.578,1097.08,116.67494,1134.394,787.34,658.37,533.25,1556.75,835.19,2604.91,503.98,234.1,194.65,354.01,53.21,139.29,1096.78,984.07,1163.94,932.26,953.19,3248.87,3045.52,2203.9,8780.81,51.4009,91.99,30.38559,2.59578,12.01,28.24,18.41,17.72,59.81,26.21,7.87,11.3,12.24,33.41,6.57,0.777165305,19.81,35.22595576,18.40034643,92.13,110.27,103.83,112.44,109.83,87.99,101.61,98.86,109.44,106.97,100.64,87.75,117.49,99.6,99.2,88.66,106.49,94.85,105.27,82.73,91.64,13.35,76.15,54.69,94.36,289.39,124.29,469.95,88.22,10.66,27.28,94.12,240.61,127.15,7.8,34.45,198.07,42.36,80.2,31.62,40.78,140.41,55.81,116.11,37.41,51.33,131.03,50.4,139.91,9.35,42.3,19.22,33.705,177.17,21.92,340.48,77.91,92.63,116.07,93.21,240.56,53.07,68.94,158.47,53.6,334.79,351.95,75.79,161,127.28,109.06,115.21,17.1,126.34,40.51,364.92,69.15,80.84,297.97,360.14,98.41,34.42,33.36,29.04,433.41,102.2,137.05,78.43,23.84,22.3,221.1898,19.57,48.9,25.76,102.59,25.07,101.55,198.37,52.13,214.75
4/11/2023,209.07,8794.288,2250.853,1786.595,1930.94,1983.226,2119.01,74.93,143.18,79.74375,2067.027115,20.81,2109.4,996.25,102.204,1098.33,116.532929,1134.57,789.24,664.24,537.78,1561.36,840.11,2578,507.65,235.18,193.82,354.24,54.08,142.85,1091.62,985.01,1163.79,933.46,954.48,3202.52,3023.82,2185.85,8780.81,52.41379,90.59264,31.07305,2.57415,12.3,28.32,18.94,18.04,60.62,26.29,7.97,11.27,12.2,34.01,6.59,0.777285881,21.05,35.23142102,18.44474994,92.56,110.57,105.3,112.08,110.2,88.45,102.46,99.48,108.93,107.46,101.26,88.27,118.52,100.29,100.12,89.11,107.05,95.37,105.88,83.38,92.59,13.43,76.88,56,93.91,282.83,123.57,472.01,88.53,10.75,27.43,93.69,239.17,127.16,8.04,34.44,197.7,44.12,80.75,32.05,40.8,141.8,56.89,116.1,37.83,50.62,130.42,50.08,141.75,9.26,43.52,19.25,34.5,178.14,22.67,346.2,79.2,93.84,116.37,93.57,241.75,53.44,69.26,159.02,53.98,339.99,357.48,76.4,163.25,125.84,111.19,116.53,17.29,126.01,40.72,370.55,69.79,81.03,297.33,364.13,99.12,34.43,33.64,29.16,456.16,101.46,138.4,78.34,24.21,22.88,221.4911,19.69,47.96,26.11,102.78,25.11,102.73,198.9,52.31,213.85
4/12/2023,209.1,8758.112,2240.959,1773.698,1919.565,1976.957,2122.52,74.91,143.42,81.435847,2073.316453,21.01,2125.47,993.58,101.5,1096.52,116.864322,1117.092,785.7,664.99,536.69,1561.6,842.91,2562.26,508,234.47,192.09,353.83,53.4,139.55,1086.15,984.3,1164.93,931.8,954.1,3201.91,3011.09,2145.1,8780.81,49.55337,87.91501,31.29462,2.51883,12.15,27.64,18.48,17.91,60.93,26.61,7.85,11.36,12.1,33,6.26,0.765311827,21.14,34.68868256,18.36201919,92.11,109.6,104.13,110.07,109.12,88.11,101.5,98.62,108.55,106.75,100.58,87.9,117.67,99.59,99.38,88.7,106.31,94.21,104.88,82.92,91.97,13.49,76.05,55.31,94.1,283.49,120.27,476.83,89.16,10.62,25.6,94.27,235.46,127.66,7.54,34.4,188.94,42.89,80.99,32.44,40.41,139.88,56.96,116.08,36.37,50.11,128.54,49.25,142.98,8.78,43.86,19.1,34.65,177.19,21.99,346.06,80.1,92.8,115.9,93.59,247.05,53.17,69.46,159.48,53.51,340.06,359.01,77.07,162.61,124.8,109.32,118.15,17.16,126.39,40.275,376.07,69.04,81.57,299.64,361.78,98.16,34.1,32.96,27.9,463.24,100.14,140.89,78.59,23.1,22.13,221.5709,19.77,47.32,25.62,102.33,25.03,103.49,198.73,51.84,214
4/13/2023,209.15,8875.653,2270.168,1796.683,1953.415,1993.236,2119.28,75.42,144.47,80.359947,2104.660041,20.93,2144.77,997.03,101.011,1098.25,116.611813,1142.934,790.06,669.04,541.3,1580.81,846.09,2612.33,513.11,233.52,196.57,353.91,53.77,142.62,1093.07,983.94,1165.87,934.13,952.64,3263.56,3098.92,2158.75,8780.81,52.89622,89.62222,31.49854,2.53001,12.67,28.67,18.46,18.23,60.29,26.86,8.07,11.34,12.29,32.67,6.24,0.783015998,21.78,35.49114551,18.46391356,92.33,109.11,105.28,109.7,109.04,88.25,102.71,99.72,106.99,107.35,101.75,88.1,119.1,100.97,100.65,88.96,107.85,93.97,105.3,83.07,91.8,13.62,79.43,56.7,94.3,289.84,121.13,485.71,89.36,10.42,25.49,95.74,235.74,130.77,7.62,34.18,189.18,42.26,82.15,32.5,40.49,138.76,56.65,114.11,35.85,50.8,127.9,49.31,144.78,8.55,44.1,19.43,34.705,179.54,21.7,348.73,79.98,91.93,114.34,94.41,251.5,53.56,69.39,159,54.29,332.77,363.46,77.89,166.03,127.11,112.24,120.54,17.55,128.46,40.295,373.34,69.96,82.73,302.53,369.65,98.4,35.1,33.79,27.92,478.59,103.49,143.63,78.85,22.91,22.14,225.5065,19.96,47.05,25.66,103.88,25.51,104.58,197.92,52.37,220.35
