Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBJQV0 FIGI,BBG011WXCRR6 FIGI,BBG000H4FSM0 FIGI,BBG001M8HHB7 FIGI,BBG000N9MNX3 FIGI,BBG0024QY1Y6 FIGI,BBG000JW9B77 FIGI,BBG00BLYKS03 FIGI,BBG00KHY5S69 FIGI,BBG00LPWLFD4 FIGI,BBG000Q8RVM1 FIGI,BBG000BLZRJ2 FIGI,BBG000KKFC45 FIGI,BBG000BNGBW9 FIGI,BBG000BB6WG8 FIGI,BBG000D25424 FIGI,BBG00YC53854 FIGI
11/22/2023,215.87,4556.62,2491.709,1795.54,2297.928,2002.761,2066.28,75.08,151.23,76.055561,1990.17,20.97,2101.43,983.6,103.92,1115.09,109.054979,1332.358,740.11,642.21,585.27,1517.49,895.24,3278.09,508.07,226.57,241.83,315.54,57.6,129.39,1329,980.54,1164.05,958.76,938.73,4176.47,3491.24,3015.1,8780.81,487.16,1.05,4556.62,19.07,234.21,10.8,12.85,209.61,972,2.12,26.29,78.49,16001.39,3.53,74.33,3.91,10.95
11/23/2023,215.87,4556.62,2491.709,1795.54,2297.928,2002.761,2066.28,75.08,151.23,76.055561,1992.25,20.97,2111.11,988.08,103.92,1115.09,109.054979,1332.358,740.11,642.21,585.27,1517.49,895.24,3278.09,508.07,226.57,241.83,315.54,57.61,129.39,1329,980.54,1164.05,958.76,938.73,4176.47,3491.24,3015.1,8780.81,487.16,1.05,4556.62,19.07,234.21,10.8,12.8,209.61,972,2.12,26.29,78.49,16001.39,3.53,74.33,3.91,10.95
11/24/2023,215.97,4559.34,2494.206,1807.5,2295.821,2010.579,2058.1,75,151.31,74.516693,2000.82,20.76,2122.13,980.33,103.403,1115.98,108.632139,1334.139,742.94,645.08,587.2,1525.24,897.82,3267.66,509.8,227.39,240.22,316.5,57.66,130.75,1322.43,980.86,1163.25,958.94,938.63,4176.64,3473.48,2996.7,8780.81,477.76,1.09,4559.34,18.92,235.45,10.09,12.46,210.66,978.87,2.23,26.36,78.65,15982.01,3.55,74.3,3.92,11.03
11/27/2023,216,4550.43,2489.574,1801.154,2293.243,2004.734,2070.88,75.11,150.88,73.845905,2014.13,20.55,2114.65,977.54,103.199,1114.74,109.242897,1336.706,741.16,642.52,585.54,1515.55,892.65,3269.1,509.33,228.25,239.08,316.8,57.77,129.62,1327.04,980.66,1162.09,959.63,939.51,4184.62,3468.46,2997.51,8780.81,482.42,1.02,4550.43,18.97,236.08,10.2,12.69,210.07,950.24,1.83,26.02,77.95,15961.98,3.54,73.19,4.01,10.99
11/28/2023,216.03,4554.89,2491.909,1792.808,2297.763,2002.93,2078.61,75.44,150.37,75.374908,2040.97,20.86,2119.53,985.47,102.746,1117.2,109.775381,1343.9,744.14,642.89,584.95,1507.92,890.49,3275.35,510.33,229.43,239.86,317.79,57.61,131.77,1330.97,980.55,1160.25,959.49,941.15,4215.36,3475.79,2976.57,8780.81,478.21,0.96,4554.89,18.59,246.72,10,12.69,212.35,946.35,1.85,25.71,76.88,16010.43,3.52,74.05,4.22,10.92
11/29/2023,216.06,4550.58,2491.935,1803.808,2293.612,2008.62,2089.92,75.85,150.24,76.805265,2044.24,21.07,2123.17,983.04,102.765,1119.63,110.182486,1339.137,738.13,637.21,589.09,1508.21,893.39,3275.7,512.25,231.11,237.17,315.29,58.44,134.06,1337.65,981.96,1157.06,960.05,941.59,4206.3,3468.14,2995.71,8780.81,481.4,0.8741,4550.58,17.91,244.14,10.23,12.98,234.44,940.83,1.78,25.06,78.55,15987.6,3.56,73.19,4.25,11.15
11/30/2023,216.09,4567.8,2501.694,1809.02,2294.381,2024.76,2082.29,75.71,150.11,74.931004,2036.41,20.68,2124.91,987.1,103.497,1115.94,109.712742,1336.907,744.26,641.28,595.09,1527.1,902.92,3273.08,517.2,233.02,234.77,316.57,58.62,133.1,1326.88,982.3,1157.21,958.34,941.4,4226.01,3481.4,2951.07,8780.81,467.7,0.7924,4567.8,17.83,240.08,10,12.92,236.99,925.73,1.58,25.16,79.34,15947.87,3.48,73.73,4.2,11.07
12/1/2023,216.19,4594.63,2520.156,1862.641,2306.074,2050.062,2100.11,75.99,150.51,73.066607,2072.22,20.49,2130.49,982.14,103.268,1123.13,110.589691,1353.935,747.05,644.36,599.47,1532.57,917.07,3278.62,522.84,237.93,234.23,320.51,59.54,141.34,1329.48,984.45,1153.82,958.78,942.37,4216.08,3503.64,2959.34,8780.81,467.65,0.8244,4594.63,18.1,238.83,9.91,12.63,235.03,930,1.73,24.89,80.89,15997.58,3.49,75.08,4.33,12.39
12/4/2023,216.22,4569.78,2508.449,1882.016,2287.883,2051.716,2094.49,75.8,148.84,72.05056,2029.42,20.33,2124.56,980.24,103.712,1123.04,110.135482,1347.653,747.79,641.4,599.46,1535.76,918.95,3235.71,516.63,239.2,231.02,319.25,59.54,143.84,1320,985.7,1151.09,959.46,943.19,4157.92,3472.14,2909.79,8780.81,455.1,0.8194,4569.78,18.11,235.58,9.98,13.08,237.39,923.97,1.61,24.31,81.21,15839.67,3.16,74.63,4.2,12.45
12/5/2023,216.25,4567.18,2504.831,1856.04,2296.236,2033.843,2106.59,75.87,148.82,71.340313,2019.36,20.18,2120.68,972.03,104.05,1120.86,110.871518,1351.918,741.87,630.48,596.43,1533.18,911.04,3262.11,509.54,238.12,231.53,316.65,59.54,139.87,1329.76,983.18,1151.98,959.87,944.56,4178.09,3527.86,2922.05,8780.81,465.66,0.7858,4567.18,17.77,238.72,9.85,12.85,238.97,913.12,1.57,23.94,80.17,15877.71,3,74.14,4.09,11.62
12/6/2023,216.29,4549.34,2495.437,1852.05,2284.5,2029.812,2113.73,75.88,147.41,68.44014,2025.55,19.62,2138.21,974.98,104.153,1121.16,111.059436,1351.435,740.2,620.13,593.43,1534.12,915.35,3231.75,508.74,237.31,230.45,321.02,59.54,140,1325.49,982.39,1152.54,961.26,944.02,4138.62,3510.69,2879.99,8780.81,455.03,0.661,4549.34,17.65,239.37,9.93,12.97,239.42,903.64,1.41,23.95,79.41,15788.05,3.01,73.19,4.07,11.46
12/7/2023,216.32,4585.59,2514.807,1868.251,2310.844,2036.88,2111.93,76.01,149.54,68.400682,2028.47,19.71,2138.29,970.12,103.541,1123.08,111.090806,1363.541,742.59,616.35,595.82,1532.92,915.94,3273.2,512.15,237.53,237.87,320.25,59.54,141.79,1340.52,982.53,1152.72,964.45,944.43,4165.23,3545.66,2957.1,8780.81,465.96,0.561,4585.59,17.85,242.64,9.94,13.06,240.17,922.26,1.47,24.03,80.35,16022.49,3.1,73.83,4.05,11.28
12/8/2023,216.41,4604.37,2525.733,1880.817,2322.639,2044.458,2103.25,75.86,150.8,70.265079,2004.67,19.92,2138.43,975.01,104.01,1125.32,110.213856,1369.429,737.75,623.22,598.79,1535.68,918.97,3302.74,513.85,236.99,237.5,319.56,59.54,143.4,1346.95,982.98,1150.84,965.46,944.47,4198.7,3572.76,2993.34,8780.81,475.06,0.6054,4604.37,17.91,243.84,9.51,12.35,242.55,944.3,1.64,23.7,82.28,16084.69,3.18,73.75,4,11.76
12/11/2023,216.44,4622.44,2535.917,1883.681,2324.832,2059.547,2103.46,75.81,152.385,70.35386,1981.95,19.88,2139.22,973.23,104.095,1123.24,110.276495,1371.134,744.87,623.99,602.87,1545.1,927.24,3316.6,517.5,237.76,235.02,321.68,59.54,142.51,1343.24,981.96,1152.43,963.86,944.09,4206.13,3546.52,3058.45,8780.81,466.27,0.6002,4622.44,18.4,239.74,9.16,12.63,246.97,1029.24,1.51,23.79,82.82,16221.73,3.12,75.08,3.65,11.97
12/12/2023,216.48,4643.7,2546.883,1881.269,2342.437,2059.34,2107.18,75.98,153.75,67.680571,1979.54,19.47,2144.04,976.58,103.865,1120.49,110.495682,1376.601,747.17,615.54,607.17,1552.29,931.51,3344.07,520.43,237.65,235.48,320.37,59.54,141.35,1349.92,980.58,1154.19,964.03,943.37,4226.56,3570.69,3105.39,8780.81,476.57,0.621,4643.7,18.13,237.01,8.79,12.07,248.55,1072.28,1.44,23.95,83.6,16354.25,3.22,74.58,3.31,11.8
12/13/2023,216.51,4707.09,2583.837,1947.505,2372.781,2097.767,2134.79,77.14,154.74,68.528921,2027.74,19.68,2148.69,973.47,102.869,1127.71,111.858112,1395.22,760.76,623.23,616.93,1580.62,942.14,3373.84,526.66,246.15,237.02,332.28,59.54,151.44,1340.5,984.22,1150.24,963.8,941.75,4236.91,3624.08,3142.71,8780.81,480.88,0.675,4707.09,18.07,239.29,8.62,12.19,252.04,1089.69,1.48,23.87,85.63,16562.37,3.25,75.26,3.65,12.75
12/14/2023,216.54,4719.55,2594.862,2000.515,2369.109,2126.462,2151.06,77.1,153.81,70.610338,2036.36,20.08,2197.33,992.51,101.956,1136.68,112.484505,1410.218,749.45,641.58,622.67,1571.96,953.7,3362.37,535.49,252.61,236.92,328.04,59.54,161.77,1351.45,986.96,1142.85,967.04,942.33,4144.73,3633.43,3199.3,8780.81,483.5,0.679,4719.55,19.25,251.05,8.57,12.48,252.68,1106.49,1.55,24.18,91.04,16537.83,3.37,76.42,3.69,14.02
12/15/2023,216.64,4719.19,2593.301,1985.127,2377.164,2113.643,2148.64,76.93,154.51,70.46237,2019.62,20.15,2192.98,1000.89,102.55,1136.39,112.359226,1416.962,749.43,638.29,620.17,1558.59,951.8,3386.07,534.42,249.47,237.27,322.36,59.54,159.58,1363.37,986.99,1143.13,969.23,942.16,4193.35,3626.15,3232.34,8780.81,488.9,0.5856,4719.19,19.28,253.5,8.98,12.28,260.08,1129.74,1.62,24.13,91.58,16623.45,3.26,75.75,3.44,14.56
12/18/2023,216.67,4740.56,2604.493,1982.417,2392.502,2116.125,2143.77,76.98,156.22,71.488281,2027.19,20.32,2179.95,997.91,102.561,1134.12,112.202578,1428.181,757.52,643.17,621.04,1561.53,952.49,3395.14,534.74,248.59,241.75,321.4,59.54,157.87,1363.4,985.79,1144.5,968.32,941.99,4219.62,3602.72,3256.75,8780.81,500.77,0.5975,4740.56,19.93,252.08,9.01,12.56,259.8,1147,1.62,23.88,90.76,16729.8,3.23,72.34,3.46,14.1
12/19/2023,216.7,4768.37,2621.404,2020.953,2405.168,2135.995,2146.91,77.2,157.13,72.445141,2040.35,20.52,2198.92,998.6,102.167,1139.11,112.4375,1438.2,759.22,651.04,625.85,1571.98,959.43,3403.3,539.63,250.32,243.98,323.21,59.54,163.72,1362.58,986.68,1142.31,970.44,940.97,4229.15,3618.56,3258.14,8780.81,496.04,0.5878,4768.37,21.58,257.22,9.22,12.53,258.33,1139.58,1.58,24.2,91.92,16811.85,3.31,73.94,3.63,14.31
12/20/2023,216.74,4698.35,2581.985,1982.836,2371.814,2100.015,2154.51,77.21,154.18,72.71948,2031.39,20.31,2205.28,997.46,102.408,1134.86,112.7813,1413.106,743.89,644.74,615.11,1549.01,943.72,3350.76,531.67,247.03,243.85,316.81,59.54,156.9,1363.74,985.81,1144.52,968.46,941.63,4188.29,3578,3164.67,8780.81,481.11,0.5943,4698.35,21.18,247.14,10.03,13.67,253.95,1110.38,1.42,22.91,91.14,16554.16,3.25,70.68,3.51,13.49
12/21/2023,216.77,4746.75,2609.635,2017.065,2398.56,2122.717,2153.27,77.56,156.23,72.396152,2045.95,20.41,2204.17,998.32,101.843,1137.54,112.6719,1433.496,749.01,647.26,620.49,1567.63,953.77,3386.8,537.07,249.3,246.58,317.22,59.54,160.8,1367.26,988.38,1141.24,970.1,940.47,4231.27,3581.47,3235.9,8780.81,489.9,0.5963,4746.75,21.44,254.5,9.72,13.65,257.32,1127.29,1.49,23.71,92.63,16757.41,3.28,70.93,3.58,13.85
12/22/2023,216.89,4754.63,2614.56,2033.962,2400.813,2130.688,2151.63,77.47,156.37,72.072824,2053.08,20.33,2211.19,992.28,101.698,1136.91,112.5938,1424.208,754.16,648.91,621.91,1575.27,957.94,3388.11,540.47,250.1,247,318.28,59.54,162.17,1361.08,988.03,1139.55,972.66,939.43,4243.05,3569.55,3238.77,8780.81,488.3,0.6,4754.63,21.32,252.54,9.35,13.03,255.63,1121.98,1.46,23.05,92.41,16777.4,3.36,71.46,3.69,13.43
12/25/2023,216.89,4754.63,2614.56,2033.962,2400.813,2130.688,2151.63,77.47,156.37,72.072824,2053.08,20.33,2211.81,993.25,101.698,1136.91,112.5938,1424.208,754.16,648.91,621.91,1575.27,957.94,3388.11,540.47,250.1,247,318.28,59.54,162.17,1361.08,988.03,1139.55,972.66,939.43,4243.05,3569.55,3238.77,8780.81,488.3,0.6,4754.63,21.32,252.54,9.35,13.03,255.63,1121.98,1.46,23.05,92.41,16777.4,3.36,71.46,3.69,13.43
12/26/2023,216.92,4774.75,2626.333,2059.194,2409.647,2144.307,2154.81,77.62,157.24,74.042187,2067.81,20.62,2211.93,998.53,101.466,1139.95,112.7188,1429.188,757.5,654.57,624.43,1578.69,964.9,3401.61,542.87,252.06,247.55,320.34,59.54,164.33,1361.38,989.61,1136.89,973.28,938.26,4245.9,3564.45,3286.98,8780.81,492.79,0.6,4774.75,21.47,256.61,8.98,12.99,257.87,1131.89,1.45,23.22,92.84,16878.46,3.35,72.39,3.72,13.16
12/27/2023,216.95,4781.58,2630.344,2066.214,2413.655,2147.721,2168.69,77.94,157.63,72.611704,2077.49,20.48,2236.1,1009.84,100.986,1139.53,113.3281,1432.994,760.86,651.12,625.93,1586.03,966.59,3402.42,544.23,253.22,247.02,319.96,59.54,166.91,1359.62,990.46,1136.12,974.98,938.11,4241.43,3566.06,3293.28,8780.81,494.17,0.601,4781.58,21.35,261.44,8.44,12.43,257.32,1126.17,1.45,23.25,93.66,16906.8,3.38,72.17,3.85,12.94
12/28/2023,216.99,4783.35,2631.33,2058.335,2413.108,2148.958,2162.21,77.69,157.54,70.319012,2065.61,20.18,2241.21,1022.89,101.229,1139.28,112.8906,1427.136,761.08,641.58,628.1,1589.86,966.65,3406.64,541.72,254.57,247.24,322.21,59.54,165.82,1360.84,991.04,1135.99,973.81,937.44,4247.12,3573.21,3294.17,8780.81,495.22,0.7736,4783.35,21.33,253.18,8.41,12.47,256.13,1122.41,1.51,23.88,93.64,16898.47,3.37,72.27,3.77,12.9
12/29/2023,217.1,4769.83,2622.137,2027.074,2402.802,2140.418,2162,77.39,156.89,70.201438,2062.98,20.06,2236.16,1023.74,101.333,1135.95,112.8906,1418.085,762.32,640.05,626.35,1590.36,964.73,3397.16,539.62,251.58,246,321.92,59.54,161.2,1355.35,991.26,1138.13,973.29,936.84,4246.53,3555.85,3279.51,8780.81,495.22,0.66,4769.83,21.53,248.48,8.44,12.45,255.32,1116.25,1.75,24.03,93.25,16825.93,3.42,72.22,3.74,12.52
1/1/2024,217.1,4769.83,2622.137,2027.074,2402.802,2140.418,2162,77.39,156.89,70.201438,2062.98,20.06,2236.35,1024.67,101.333,1135.95,112.8906,1418.085,762.32,640.05,626.35,1590.36,964.73,3397.16,539.62,251.58,246,321.92,59.54,161.2,1355.35,991.26,1138.13,973.29,936.84,4246.53,3555.85,3279.51,8780.81,495.22,0.66,4769.83,21.53,248.48,8.44,12.45,255.32,1116.25,1.75,24.03,93.25,16825.93,3.42,72.22,3.74,12.52
1/2/2024,217.13,4742.83,2605.713,2012.795,2367.968,2147.255,2150.99,77.13,154.02,68.957114,2058.96,19.85,2215.95,1016.38,102.2,1134.55,112.2969,1405.009,771.02,647.67,628.79,1618.4,955.58,3309.49,538.56,253.92,243.76,326.37,59.54,160.69,1317.33,990.84,1139.27,974.76,939.1,4171.37,3446.11,3173.38,8780.81,481.68,0.6161,4742.83,21.06,248.42,8.43,13.2,246.89,1085.38,1.63,23.24,93.9,16543.94,3.41,72.76,3.8,12.22
1/3/2024,217.16,4704.81,2581.605,1959.2,2343.297,2125.928,2152.54,76.92,152.71,71.23021,2041.49,20.25,2188.58,1003.13,102.494,1128.38,112.5156,1378.565,765.53,657.5,623.67,1616.21,941.16,3275.73,532.58,247.95,244.01,327.65,59.54,155.34,1302.42,988.77,1141.35,974.47,941.16,4141.47,3420.1,3117.45,8780.81,475.69,0.6818,4704.81,20.41,238.45,8.87,14.04,244.36,1058.58,1.49,23.67,91.91,16368.49,3.39,73.13,3.68,11.72
1/4/2024,217.19,4688.68,2573.834,1957.727,2333.996,2122.397,2141.1,76.62,152.32,70.730521,2043.65,20.19,2202.54,1004.26,102.422,1128,111.9844,1365.244,764.4,646.81,625.14,1623.72,942.06,3254.64,530.82,247.28,242.32,326.58,59.54,156.05,1298.27,988.55,1141.55,974.8,941.98,4118.4,3380.93,3110.31,8780.81,479.98,0.635,4688.68,21.14,237.93,8.85,14.13,245.65,1049.01,1.46,23.36,92.15,16282.01,3.45,71.75,3.67,11.9
1/5/2024,217.28,4697.24,2579.064,1951.142,2335.754,2128.488,2136.02,76.68,152.64,72.317769,2045.45,20.33,2207.74,1002.08,102.412,1128.23,111.7188,1369.16,762.55,647.23,628.43,1623.32,944,3259.48,531.94,246.8,243.15,327.84,59.54,154.47,1301.9,990.06,1139.32,974.92,942.96,4113.46,3369.82,3143.65,8780.81,490.97,0.6447,4697.24,20.98,237.49,8.42,13.35,247.46,1049.28,1.33,23.23,93.24,16305.98,3.44,70.81,3.66,12.19
1/8/2024,217.32,4763.54,2616.269,1989.006,2384.436,2144.908,2144.81,77.11,156.25,69.33923,2028.07,19.95,2210.48,996.76,102.209,1131.09,112.0469,1393.36,767.99,639.69,632.18,1636.96,949.5,3348.98,534.14,250.33,247.39,330.21,59.54,158.1,1318.65,990.04,1137.98,975.22,943.12,4199.65,3447.97,3274.91,8780.81,522.53,0.63,4763.54,21.36,240.45,8.14,13.08,261.28,1074.85,1.2,22.94,93.51,16649.88,3.54,71.06,3.68,13.02
1/9/2024,217.35,4756.5,2611.923,1968.035,2389.004,2130.346,2143.61,77.23,156.78,70.77951,2030.2,20.18,2203.7,993,102.57,1128.9,111.9063,1391.475,769.84,629.29,627.82,1637.63,947.2,3357.51,528.28,248.49,247.71,327.71,59.54,156.72,1320.46,988.25,1139.54,973.48,943.97,4213.14,3435.99,3300.67,8780.81,531.4,0.6529,4756.5,19.95,234.96,7.84,12.76,273.77,1082.49,1.2,22.48,92.06,16678.71,3.48,70.67,3.57,12.33
1/10/2024,217.38,4783.45,2626.065,1970.261,2412.008,2130.431,2141.73,77.37,158.31,69.927099,2024.41,20.02,2209.12,988.97,102.362,1127.13,111.875,1405.163,768.87,622.93,629.12,1644.44,951.74,3391.17,527.38,248.82,250.6,327.5,59.54,155.79,1329.95,988.48,1140.79,972.77,944.05,4278.8,3457.4,3319.95,8780.81,543.5,0.6481,4783.45,20.3,233.94,7.74,12.69,282.04,1080.57,1.11,22.49,91.48,16793.04,3.49,69.33,3.57,11.55
1/11/2024,217.41,4780.24,2623.946,1955.456,2415.566,2121.39,2151.13,77.62,159.22,70.563958,2028.91,20.25,2203.9,994.75,102.291,1124.28,112.3438,1404.746,768.72,623.93,626.52,1642.58,949.83,3406.05,525.68,246.44,249.96,319.82,59.54,152.04,1332.98,986.9,1143.17,971.52,944.17,4310.76,3449.28,3342.58,8780.81,548.22,0.6238,4780.24,19.84,227.22,7.65,12.44,284.52,1099.98,1.04,22.83,90.51,16820.9,3.5,69.47,3.53,11.38
1/12/2024,217.54,4783.83,2625.299,1950.964,2417.357,2121.24,2155.65,77.7,159.54,71.210615,2049.06,20.29,2226.88,996.3,102.404,1121.66,112.5938,1390.054,771.38,631.77,625.08,1637.75,949.41,3417.85,526.4,248.37,251.52,321.7,59.54,148.42,1330.9,985.37,1145.65,970.01,944.32,4350.64,3452.33,3334.47,8780.81,547.1,0.6293,4783.83,19.55,218.89,7.85,12.7,283.35,1107.68,1.03,22.73,89.7,16832.92,3.52,69.56,3.55,10.96
1/15/2024,217.54,4783.83,2625.299,1950.964,2417.357,2121.24,2155.65,77.7,159.54,71.210615,2056.55,20.29,2218.72,995.16,102.404,1121.66,112.5938,1390.054,771.38,631.77,625.08,1637.75,949.41,3417.85,526.4,248.37,251.52,321.7,59.54,148.42,1330.9,985.37,1145.65,970.01,944.32,4350.64,3452.33,3334.47,8780.81,547.1,0.6293,4783.83,19.55,218.89,7.85,13.25,283.35,1107.68,1.03,22.73,89.7,16832.92,3.52,69.56,3.55,10.96
1/16/2024,217.57,4765.98,2614.707,1927.304,2413.198,2104.948,2141.82,77.21,159.94,70.936275,2028.44,20.14,2193.17,979.72,103.357,1118.43,111.8438,1387.225,767.65,616.6,621.11,1628.69,940.11,3431.18,520.16,246.85,250.46,318.32,59.54,144.63,1339.39,985.26,1147.37,970.83,943.28,4360.76,3417.14,3403.71,8780.81,563.82,0.576,4765.98,19.51,219.91,8.25,13.84,286.29,1114.96,0.9663,22.02,85.97,16830.71,3.51,69.1,3.54,10.47
1/17/2024,217.6,4739.21,2599.6,1913.166,2401.586,2090.005,2135.35,76.88,159.03,71.093041,2006.25,20.16,2162.91,958.39,103.45,1115.41,111.4219,1374.594,766.7,611.42,619.37,1624.75,933.81,3414.11,515.99,242.23,248.87,313.48,59.54,142.74,1336.91,984.94,1149.92,970.78,942.53,4351.45,3396.68,3376.04,8780.81,560.53,0.5535,4739.21,19.88,215.55,8.69,14.79,276.27,1103.67,0.8934,21.45,84.41,16736.28,3.45,68.92,3.52,10
1/18/2024,217.63,4780.94,2622.012,1923.653,2432.361,2096.876,2131.46,77.04,161.11,72.582311,2023.34,20.37,2171.14,961.34,103.536,1114.68,111.2031,1383.0865,765.87,610.09,620.78,1624.94,946.33,3483.46,518.02,240.75,252.31,310.18,59.54,142.36,1354.86,985.3,1151.95,970.75,940.85,4399.15,3494.55,3462.48,8780.81,571.07,0.57,4780.94,20.27,211.88,8.25,14.13,283.11,1143.91,0.811,21.53,83.9,16982.29,3.47,68.74,3.52,9.6
1/19/2024,217.73,4839.81,2653.99,1944.391,2467.988,2115.951,2131.96,77.17,164.58,71.925856,2029.49,20.35,2179.25,970.91,103.288,1115.73,111.125,1397.23,763.37,612.33,630.96,1625.99,952.12,3565.21,518.55,243.07,256.42,309.79,59.54,143.44,1377.46,984.86,1151.65,970.47,941.24,4465.08,3546.84,3615.99,8780.81,594.91,0.5661,4839.81,21.04,212.19,7.96,13.3,290.54,1211.2,0.7892,21.68,85.34,17314,3.43,68.19,3.58,9.6
1/22/2024,217.76,4850.43,2662.05,1983.381,2476.424,2125.495,2136.84,77.23,165.02,73.66987,2021.7,20.5,2198.73,964.15,103.331,1119.97,111.5,1389.985,759.82,614.12,633.67,1632.17,959.18,3578.98,520.09,244.14,256.51,308.19,59.54,147.8,1380.66,986.35,1149.27,970.36,940.24,4463.36,3586.37,3625.94,8780.81,596.54,0.5817,4850.43,21.14,208.8,7.58,13.19,298.66,1220.5,0.9255,21.14,85.73,17330.38,3.35,51.69,3.5,9.96
1/23/2024,217.79,4864.6,2668.533,1976.268,2482.786,2128.853,2132.25,77.14,165.16,73.285556,2029.28,20.59,2186.69,969.97,103.617,1120.69,111.2188,1388.007,768.01,616.19,634.58,1631.3,958.62,3595.13,521.76,242.9,259.07,308.9,59.54,148.27,1379.99,986.65,1149.32,969.55,940.92,4482.12,3606.73,3639.75,8780.81,598.73,0.5899,4864.6,21.34,209.14,7.23,12.55,297.27,1226.31,0.8914,22.11,86.74,17404.21,3.36,52.31,3.47,9.88
1/24/2024,217.83,4868.55,2668.688,1961.865,2489.895,2119.982,2127.64,77.1,166.79,73.995058,2013.89,20.77,2217.34,982.34,103.236,1120.42,110.9688,1384.654,758.56,625.02,637.5,1616.48,952.46,3622.85,514.46,239.6,262.11,304.64,59.54,145.36,1393.02,985.91,1150.26,969.87,940.25,4511.48,3598.74,3709.36,8780.81,613.62,0.5752,4868.55,21.19,207.83,7.52,13.14,300.28,1253.87,0.816,22.77,87.57,17499.3,3.41,52.63,3.17,9.7
1/25/2024,217.86,4894.16,2682.353,1975.878,2493.401,2140.88,2136.3,77.69,167.92,76.231957,2020.84,21.06,2210.87,988.3,103.574,1121.1,111.3125,1370.131,765.57,638.97,640.93,1612.81,961.74,3636.54,520.08,242.73,266.92,310.09,59.54,146.4,1390.68,987.35,1148.2,970.24,941.67,4551.62,3602.19,3707.06,8780.81,616.17,0.5883,4894.16,21.56,182.63,7.65,13.45,293.46,1230,0.7467,22.75,88.02,17516.99,3.8,51.38,2.97,9.96
1/26/2024,217.95,4890.97,2681.427,1978.331,2490.368,2142.775,2133.99,77.63,167.15,76.872479,2018.52,21.25,2222.74,985.1,103.433,1121.18,111.0313,1377.669,769.72,643.85,642.82,1622.26,960.37,3598.29,520.05,241.83,268,311.1,59.54,146.21,1379.12,987.23,1147.59,971.17,941.33,4536.77,3573.37,3621.24,8780.81,610.31,0.5877,4890.97,21.71,183.25,7.56,13.26,290.31,1204.88,0.8029,22.6,87.73,17421.01,3.82,52.05,2.83,9.66
1/29/2024,217.99,4927.93,2703.436,2011.424,2518.847,2154.14,2143.67,77.8,169.06,75.660414,2033.23,21.02,2226.5,990.18,103.609,1125.02,111.5156,1396.544,773.75,642.53,644.76,1633.36,966.47,3633.14,522.74,243.47,270.38,313.09,59.54,151.05,1384.46,986.84,1144.96,971.81,940.01,4601.01,3567.37,3673.48,8780.81,624.65,0.5973,4927.93,22.14,190.93,7.655,13.6,300.67,1217.77,0.9117,22.29,87.62,17596.27,3.85,54.94,2.8,10.01
1/30/2024,218.02,4924.97,2700.628,1996.236,2507.557,2159.246,2146.28,77.7,168.69,76.685249,2037.01,21.2,2231.88,980.59,103.397,1120.65,111.625,1393.507,778.06,649.04,652.47,1637.4,966.92,3606.16,525.07,241.25,268.46,312.97,59.54,148.23,1375.53,986.56,1147.84,971.06,939.52,4590.75,3515.22,3644.39,8780.81,627.74,0.5898,4924.97,22.06,191.59,7.48,13.31,301.35,1208.16,0.8726,21.93,87.62,17476.71,3.68,56,2.64,9.77
1/31/2024,218.05,4845.65,2656.435,1947.342,2455.114,2133.697,2156.06,77.48,165.65,74.743975,2039.52,20.94,2248.2,975.8,103.274,1117.92,112.3281,1367.699,772.8,636.73,644.54,1635.58,955.86,3529.92,518.41,239.54,257.91,312.07,59.54,144.72,1356.37,986.58,1149.16,971.9,939.22,4478.53,3439.71,3585.88,8780.81,615.27,0.5682,4845.65,21.6,187.29,8.03,14.35,292.5,1180,0.8024,21.76,87.24,17137.24,3.6,55.58,2.56,9.31
2/1/2024,218.08,4906.19,2689.394,1974.419,2491.564,2154.342,2168.17,77.54,168.48,72.743576,2054.99,20.64,2230.76,982.12,103.048,1118.84,112.8906,1394.727,788.04,636.32,645.13,1656.3,972.12,3578.75,527.02,243.73,260.17,317.95,59.54,147.35,1355.92,987.3,1148.97,971.84,938.57,4546.13,3481.98,3634.29,8780.81,630.27,0.57,4906.19,21.98,188.86,7.94,13.88,299.37,1200.01,0.7705,21.86,86.82,17344.71,3.59,56.76,2.6,9.42
