Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000C2LZP3 FIGI,BBG007GNPYY7 FIGI,BBG000B9XYV2 FIGI,BBG000BVPV84 FIGI,BBG00SSQFPK6 FIGI,BBG000C1PFY5 FIGI,BBG000BHJWG1 FIGI,BBG000PPFKQ7 FIGI,BBG000BWSGF4 FIGI,BBG00H2MPBV5 FIGI,BBG000BFT2L4 FIGI,BBG000BHLYP4 FIGI,BBG000F6ZWH2 FIGI,BBG000BHPL78 FIGI,BBG009S3NB30 FIGI,BBG000BL21Z7 FIGI,BBG01HTMDZ54 FIGI,BBG000CTSZQ6 FIGI,BBG000C0G1D1 FIGI,BBG000BW05W9 FIGI,BBG012J3H017 FIGI,BBG000R8ZVD1 FIGI,BBG000F1ZSQ2 FIGI,BBG000MM2P62 FIGI,BBG009J8K7M0 FIGI,BBG000BSWKH7 FIGI,BBG0076WG2V1 FIGI,BBG000BVPG41 FIGI,BBG0025XVR85 FIGI,BBG0160DYCH4 FIGI,BBG000BDSLD7 FIGI,BBG000CTQBF3 FIGI,BBG000R0L5J4 FIGI,BBG01BGWHFR5 FIGI,BBG0136GCJX9 FIGI,BBG000FQRVM3 FIGI,BBG000DJN7L9 FIGI,BBG011C0FS40 FIGI,BBG000F3CWW7 FIGI
3/16/2023,208.41,3960.28,2171.613,1771.237,1870.312,1911.646,2090.71,73.81,135.38,67.180362,1919.52,19.06,1988.12,941.35,104.418,1103.63,116.185016,1111.482,755.19,593.72,530.45,1481.54,828.48,2503.8,481.41,231.63,183.43,341.2,52.55,137.89,1126,981.81,1161.88,933.32,949.64,3094.88,2935.33,2146.23,8869.61,61.18,50.44,205.05,100.04,299.02,93.39,216.98,137.49,55.11,18.85,36.24,187.21,146.69,200.68,101.07,93.37,78.63,213.31,30.18,87.82,16.28,297.4,348,204.93,66.38,306.81,61.89,33.44,19.01,19.99,120.3,100.43,37.99,157.35,11.48,307.28,302.52,25.32,74.51
3/17/2023,208.46,3916.64,2145.96,1725.891,1857.388,1876.087,2108.24,73.37,133.17,65.597913,1989.25,18.89,1986.73,951.56,103.708,1099.86,117.686393,1097.665,750.63,584.64,513.02,1462.81,815,2500.96,474,226.38,182.56,337.87,51.14,135.37,1126.24,979.13,1165.66,935.09,950.39,3104.08,2918.5,2138.81,8780.81,59.5533,49.87,201.35,98.95,296.59,88.48,213.12,135.16,53.8,18.17,36.03,185.98,144.66,200.89,102.46,90.76,74.68,207.75,29.81,86.35,16.1,294.74,349.66,195.61,64.66,305.36,60.92,32.97,17.32,19.54,119.22,98.7,37.85,158.25,11.35,298.97,295.8,24.55,74.13
3/20/2023,208.54,3951.57,2164.924,1744.99,1866.715,1900.764,2098.08,73.17,135.5,66.482512,1978.84,19.02,2000.48,942.98,103.281,1095.6,117.143375,1101.9493,760.78,596.98,519.15,1481.55,826.06,2506.74,483.52,228.79,183.44,340.62,51.18,134.56,1118.59,979.17,1168.69,934.77,951.83,3065.98,2962.27,2157.97,8780.81,59.86,50.12,201.95,97.71,300.47,87.62,213.72,136.22,54.35,18.17,36.43,184.78,143.75,200.88,101.93,93.94,75.59,208.58,29.16,87.31,15.94,293.45,349.32,197.81,63.92,305.97,62.5,33.33,17.03,19.24,121.38,99.85,38.63,148.9,11.75,300.51,300.2,23.51,74.65
3/21/2023,208.58,4002.87,2195.144,1777.74,1894.984,1926.009,2091.05,73.97,137.26,68.143592,1940.07,19.21,2022.26,952.45,103.256,1102.35,116.168967,1131.8374,759.84,617.6,532.33,1490.34,835.38,2527.62,489.45,227.29,187.93,333.62,52.65,139.38,1130.22,982.11,1164,934.83,951.6,3097.01,2994.6,2161.93,8780.81,61.1133,50.63,198.19,100.61,304.83,90.99,219.68,136.93,55.79,18.19,36.99,182.71,146.64,202.92,105.84,92.27,78.2,213.32,28.46,88.93,16.46,298.81,354.57,202.16,65,310.34,61.9,34.18,19.02,19.13,123.48,100.54,39.05,154.3,12.02,308.63,303.5,24.06,75.57
3/22/2023,208.59,3936.97,2157.28,1727.358,1865.976,1886.295,2112.23,74.04,135.02,69.346644,1970.11,19.24,2038.07,961.48,102.346,1099.5,116.248907,1106.9415,752.38,604.56,519.7,1468.05,819.46,2504.44,480.84,219.01,184.88,327.02,51.25,134.53,1127.1,980.79,1165.86,935.22,951.83,3063.77,2960.6,2154.23,8780.81,60.9333,48.54,192.12,98.7,301.51,90.22,213.51,135.78,54.88,17.85,36.2,179.48,142.29,197.06,104.22,90.3,76.08,208.63,28.13,87.05,15.29,303.73,351.03,199.81,61.82,306.12,62.33,33.96,17.94,19.15,122.24,99.12,38.33,149.03,11.92,302.26,294.35,22.81,73.79
3/23/2023,208.63,3948.72,2162.556,1720.291,1880.55,1878.713,2117.94,73.75,133.33,68.427238,1993.4,19.15,2052.04,977.78,102.532,1098.84,117.148445,1106.385,749.13,596.32,516.28,1465.45,817.61,2545.76,480.17,217.66,188.27,323.73,50.4,132.53,1139.03,979.3,1168.19,935.19,950.52,3123.78,2980.46,2208.3,8780.81,61.5667,48.8,191.62,98.71,302.99,89.02,215.72,137.86,55.06,18.45,35.97,180.03,139.84,195.83,106.26,87.19,74.94,207.85,29.03,87.03,15.06,308.22,354.37,204.28,61.71,309.75,62.52,34.26,17.63,18.92,123.74,98.42,38.25,153.29,12.187,298.17,294.99,23.15,74.41
3/24/2023,208.66,3970.99,2174.072,1734.923,1886.699,1893.57,2119.13,73.6,134.75,67.742575,1978.21,19.24,2017.13,972.17,103.116,1096.06,117.2747,1102.47,761.34,598.03,515.97,1484.65,820.48,2552.04,484.05,223.26,188.77,333.82,50.38,133.57,1125.51,978.88,1169.84,933.69,951.31,3147.97,3004.75,2177.78,8780.81,60.8333,49.44,199.62,98.13,309.16,89.69,216.58,140.6,55.36,18.33,35.92,183.55,138.42,197.58,106.06,89.05,76.21,206.73,29.36,87.01,15.3,313.45,351.63,206.01,62,310.89,62.31,34.49,17.94,18.62,123.29,98.34,38.38,152.72,12.28,299.96,299.63,23.49,75.21
3/27/2023,208.74,3977.53,2178.956,1753.673,1882.131,1909.184,2098.82,73.42,136.05,71.214797,1956.67,19.74,2031.36,964.01,102.857,1097.24,116.138409,1104.438,765.48,610.6,523.2,1490.71,827.24,2530.32,487.64,222.45,186.74,334.24,51.08,133.58,1117.75,980.74,1167.56,932.61,950.4,3128.45,2977.22,2152.94,8780.81,61.8733,49.37,193.15,98.04,309.16,90.97,218.59,140.93,55.79,18.67,36.4,185.02,135,197.59,103.06,89.71,76.27,207.89,29.18,87.54,15.16,317.22,354.62,202.84,61.17,308.76,63.22,35.13,17.85,18.68,123.25,98.66,39.06,154.99,12.21,302.74,306.57,25.29,75.82
3/28/2023,208.76,3971.27,2175.98,1752.632,1875.32,1911.3,2095.56,73.38,136.54,71.596253,1973.54,19.83,2043.84,970.69,102.43,1095.02,115.791158,1103.197,767.18,619.44,522.9,1482.27,831.74,2518.77,490.07,221.87,184.84,335.22,51.26,131.97,1114.7,981.58,1168.73,930.86,950.91,3118.62,2963.92,2137.74,8780.81,63.32,48.41,192.87,97.24,309,91,215.6,140.63,55.78,18.91,36.45,187.32,137.18,195.42,101.36,88.34,76.64,207.37,29.29,87.54,15.03,320.31,354.33,200.68,62.45,307.12,64.58,34.93,17.54,19.28,123.47,98.72,38.73,155.26,12.217,299.53,312.89,25.23,75.35
3/29/2023,208.77,4027.81,2207.404,1771.599,1903.623,1936.774,2095.7,74.3,137.67,71.371292,1964.7,19.71,2061.91,980.14,102.64,1098.82,115.680762,1124.224,771.29,628.71,530.74,1485.81,843.55,2571.52,496.86,227,187.03,340.04,52.19,135.43,1127.04,982.38,1165.65,932.27,950.34,3174.22,3021.58,2198.07,8780.81,63.1867,48.73,198.49,100.25,312.69,90.79,216.83,142.98,56.42,19.19,36.95,187.05,138.21,198.72,101.9,91.58,76.84,210.58,31.52,88.92,15.15,361.04,359.53,205.35,60.45,312.72,64.7,35.16,18.64,19.38,124.32,100.62,39.25,158.89,12.475,300.47,316.6,25.63,75.84
3/30/2023,208.74,4050.83,2219.841,1768.383,1916.632,1943.536,2099.64,74.74,137.94,72.740619,1980.37,19.87,2084.49,985.77,102.144,1098.68,115.728031,1134.302,773.93,630.9,529.19,1493.96,845.47,2600.86,500.05,229.76,187.63,341.42,52.75,135.93,1129.16,983.73,1165.19,931.34,950.49,3205.2,3051.66,2233.56,8780.81,63.2667,48.76,201.18,102,313,90.72,217.7,145.11,56.62,19.38,37.15,188.93,137.11,199.69,101.32,93.74,78.36,210.86,32.09,89.32,15.44,358.09,359.26,207.84,61.53,315.68,65.22,35.8,18.85,19.31,126.07,101.32,39.3,160.59,12.55,304.67,315.25,25.76,75.83
3/31/2023,208.75,4109.31,2253.36,1802.484,1949.53,1969.591,2109.41,75.55,139.04,74.012137,1969.28,20.12,2092.6,990.28,102.506,1101.72,116.075282,1163.981,780.38,634.9,535.28,1510.73,856.59,2638.98,507.92,234.78,191.53,344.01,54.07,140.37,1138.15,984.38,1163.61,932.64,950.55,3258.55,3100.84,2254.51,8780.81,64.46,50.28,204.34,103.29,315.29,92.42,224.85,146.57,57.42,19.37,37.91,191.52,141.89,202.84,104,95.17,80,213.59,32.67,91.05,15.96,364.19,363.41,211.94,61.74,320.93,67.14,36.51,20.15,19.64,126.55,104.13,40.28,171.17,12.6,309.63,318.16,26.17,78.05
4/3/2023,208.83,4124.51,2260.153,1802.312,1951.631,1978.857,2118.68,75.15,141.83,78.658069,1984.65,20.66,2104.83,989.18,102.093,1100.89,116.611813,1153.351,784.39,666.07,536.36,1527.04,858.21,2637.78,511.23,232.56,192.54,341.52,53.44,140.77,1122.06,984.58,1164.02,934.2,950.63,3246.96,3119.16,2245.08,8780.81,64.6733,49.39,201.1,102.41,317.08,91.46,227.39,145.2,57.65,19.23,38.01,190.31,147.17,202.24,104.91,96.33,79.7,214.47,32.89,91.05,15.86,367.4,366.47,213.07,60.49,320.15,67.47,36.6,19.96,19.67,126.32,104.85,40.92,163.92,12.5778,307.46,320.2,25.73,77.8
4/4/2023,208.87,4100.6,2245.886,1769.655,1941.467,1961.312,2127.93,74.93,140.59,78.941715,2020.42,20.63,2116.77,987.62,101.586,1098.58,117.416711,1152.524,782.48,654.61,530.93,1527.4,838.88,2622.43,503.73,232.6,193.13,343.3,52.88,138.16,1117.64,983.19,1164.16,931,951.79,3247.27,3102.65,2208.44,8780.81,62.6067,49.48,203.45,103.95,318.85,88.87,223,143.53,57.79,19.97,37.77,193.04,143.04,202.11,105.12,92.55,77.39,210.84,33.1,90.12,15.8,366.8,363.9,214.72,63.4,319.07,66.2,36.54,19.99,18.72,127.81,104,40.79,166.49,12.663,302.73,310.65,24.95,76.51
4/5/2023,208.9,4090.38,2238.365,1752.134,1923.777,1965.252,2133.83,74.51,142.27,78.843906,2020.73,20.66,2101.65,987.85,101.852,1094.16,117.748104,1129.035,786.82,663.91,530.18,1553.83,827.97,2591.17,502.61,231.38,192.71,352.13,52.31,135.11,1089.78,983.5,1166.45,931.6,953.09,3216.87,3070.03,2168.22,8780.81,61.8667,48.73,204.69,101.1,321.56,88.54,217.29,140.88,58.84,20.58,37.92,195.19,139.99,199.4,104.95,90.71,75.52,208.36,32.83,88.85,15.68,364.81,363.79,211.48,64.27,315.92,65.99,36.59,19.01,18.39,126.74,104.9,40.23,156.99,12.1,302.66,307.31,24.07,75.81
4/6/2023,208.93,4105.02,2245.934,1754.464,1934.707,1966.689,2132.95,74.84,142.07,78.931934,2007.91,20.62,2100.33,984.43,101.822,1095.91,117.716591,1129.588,787.45,654.14,531.81,1557.33,827.76,2608.75,501.51,232.97,196,354.72,53.29,135.29,1095.38,983.68,1164.37,931.07,953.4,3265.61,3078.65,2164.56,8780.81,61.8333,48.84,206.69,102.06,322.05,89.59,219.71,141.2,59.14,20.7662,37.69,195.1,137.94,196.41,108.9,89.49,75.74,207.54,32.81,88.85,16.1,364.33,361.47,216.1,65.08,318.05,66.01,37.14,18.58,18.32,128.71,104.68,40.19,158.54,11.63,300,301.84,23.69,76.7
4/7/2023,208.94,4105.02,2245.934,1754.464,1934.707,1966.689,2119.77,74.84,142.07,78.931934,2007.91,20.62,2101.06,987.07,102.092,1095.91,116.959063,1129.588,787.45,654.14,531.81,1557.33,827.76,2608.75,501.51,232.97,196,354.72,53.07,135.29,1095.38,983.68,1164.37,931.07,953.4,3265.61,3078.65,2164.56,8780.81,61.8333,48.84,206.69,102.06,322.05,89.59,219.71,141.2,59.14,20.7662,37.69,195.1,137.94,196.41,108.9,89.49,75.74,207.54,32.81,88.85,16.1,364.33,361.47,216.1,65.08,318.05,66.01,37.14,18.58,18.32,128.71,104.68,40.19,158.54,11.63,300,301.84,23.69,76.7
4/10/2023,209.02,4109.11,2249.612,1772.443,1935.817,1974.063,2116.98,74.77,142.68,77.992967,1991.48,20.6,2084.79,988.68,102.578,1097.08,116.67494,1134.394,787.34,658.37,533.25,1556.75,835.19,2604.91,503.98,234.1,194.65,354.01,53.21,139.29,1096.78,984.07,1163.94,932.26,953.19,3248.87,3045.52,2203.9,8780.81,62.84,49.16,208.35,102.17,319.95,93.4,222.63,141.99,58.42,20.76,38.23,192.74,137.1,197.76,106.95,88.97,75.32,208.48,32.52,89.64,16.81,363.37,360.14,214.75,63.2,317.87,66.32,36.54,19.22,18.68,127.45,104.74,40.18,158.92,11.66,299.42,306.78,24.97,77.33
4/11/2023,209.07,4108.94,2250.853,1786.595,1930.94,1983.226,2119.01,74.93,143.18,79.74375,2003.62,20.81,2109.4,996.25,102.204,1098.33,116.532929,1134.57,789.24,664.24,537.78,1561.36,840.11,2578,507.65,235.18,193.82,354.24,54.08,142.85,1091.62,985.01,1163.79,933.46,954.48,3202.52,3023.82,2185.85,8780.81,63.12,49.2,210.38,99.92,320.9,93.75,224.01,144.05,58.91,20.45,38.38,191.58,139.07,200.58,106.12,90.45,76.16,210.45,32.35,90.17,17.2,365.81,364.13,213.85,65.81,315.83,66.97,36.73,19.8,19.03,126.54,105.74,40.2,162.88,11.79,302.18,310.58,25.18,78.17
4/12/2023,209.1,4091.95,2240.959,1773.698,1919.565,1976.957,2122.52,74.91,143.42,81.435847,2014.93,21.01,2125.47,993.58,101.5,1096.52,116.864322,1117.092,785.7,664.99,536.69,1561.6,842.91,2562.26,508,234.47,192.09,353.83,53.4,139.55,1086.15,984.3,1164.93,931.8,954.1,3201.91,3011.09,2145.1,8780.81,64.3267,48.46,211.26,97.83,321.76,93.38,222.22,145.53,58.48,20.65,37.64,191.74,137.68,195.59,105.22,87.41,74.75,208.57,32.02,89.77,16.82,363.54,361.78,214,62.71,313.04,66.56,37.26,19.36,19.25,127.11,105.6,40.1,158.55,11.94,303.27,313.51,25.12,76.92
4/13/2023,209.15,4146.22,2270.168,1796.683,1953.415,1993.236,2119.28,75.42,144.47,80.359947,2040.22,20.93,2144.77,997.03,101.011,1098.25,116.611813,1142.934,790.06,669.04,541.3,1580.81,846.09,2612.33,513.11,233.52,196.57,353.91,53.77,142.62,1093.07,983.94,1165.87,934.13,952.64,3263.56,3098.92,2158.75,8780.81,64.7467,48.92,210.81,102.4,324.99,92.27,223.31,146.56,58.96,21.04,38.05,189.93,137.9,198.15,108.19,88.69,75.59,210.3,32.13,90.84,17.33,364.38,369.65,220.35,63.96,319.17,67.11,37.6,20.05,18.84,128.05,106.99,40.73,168.09,11.59,312.38,315.75,26.49,77.88
4/14/2023,209.17,4137.64,2264.939,1781.154,1946.418,1989.857,2109.56,75.28,143.67,80.71206,2004.17,20.98,2145.72,1000.49,101.552,1096.81,116.012154,1144.403,785.47,670.32,547.01,1568.38,845.07,2599.12,509.65,229.59,197.18,349.97,53.27,141.4,1099.08,983.67,1165.78,935.24,952.87,3230.46,3090.18,2159.79,8780.81,63.64,47.97,206.89,102.51,324.48,93.9,223.91,145.18,58.77,21.1,37.96,190.48,139.44,195.46,109.46,88.86,75.9,209.78,31.89,90.5,17.6,368.25,372.43,221.49,64.18,318.57,67.5,36.85,19.44,18.89,127.42,107.47,40.74,165.53,11.58,307.17,311.97,26.38,76.97
4/17/2023,209.26,4151.32,2272.895,1802.838,1951.493,2000.724,2099.5,75.08,143.49,79.059086,1995.19,20.84,2132.84,1003.78,102.103,1099.94,115.507136,1152.152,790.1,661.8,553.18,1566.76,851.74,2609.33,512.64,234.71,194.68,351.97,53.59,142.41,1105.14,984.13,1162.83,936.04,954.14,3252.11,3089.88,2170.6,8780.81,63.9867,48.73,208.83,102.74,329.81,93.79,225.57,146.05,59.81,21.08,38.09,192.12,140.2,196.64,106.42,85.34,78.24,213.97,32.14,90.98,17.36,368.38,372.76,218.86,65.38,318.84,68.11,37.19,20.56,18.65,127.2,108.31,40.84,166.42,11.3796,309.6,311.92,26.66,77.34
4/18/2023,209.3,4154.87,2274.938,1795.55,1953.812,2000.767,2101.91,75.13,143.66,79.088429,2005.45,20.88,2149.67,1000.54,101.745,1100.62,115.633391,1153.588,792.68,664.75,554.91,1556.5,855.69,2619.95,514.68,234.35,193.42,350.17,53.48,141.64,1110.49,984.6,1162.55,936.86,954.43,3253.75,3107.65,2187.44,8780.81,64.8333,48.59,208.18,102.3,331.87,94.03,227.53,145.83,60.35,20.92,38.27,191.38,142.56,194.8,105.12,87.06,77.51,212.91,31.83,91.18,17.79,372.5,372.32,217.89,63.94,318.86,68.83,37.21,20.29,18.64,127.64,107.91,40.84,162.32,11.4478,308.39,318.51,26.24,76.46
4/19/2023,209.33,4154.52,2274.853,1799.442,1954.207,2000.701,2099.61,74.83,142.93,77.425674,1994.93,20.56,2144.98,990.37,101.968,1103.83,115.333511,1153.854,792.29,663.08,556.33,1560.92,855.09,2616.53,513.07,235.64,192.02,352.91,53.67,141.05,1107.53,984.24,1161.76,935.61,953.05,3251.97,3104.89,2180.45,8780.81,65.4333,48.65,208.12,104.3,329.07,95.03,226.34,144.27,60.39,20.98,38.25,192.27,144.09,194.91,105.02,88.11,76.35,210.55,31.15,90.83,17.42,370.12,372.8,215.7,65.51,318.71,68.39,37.16,19.78,18.5,127.3,107.16,40.57,162.77,11.435,308.45,316.58,25.95,75.19
4/20/2023,209.37,4129.79,2261.133,1789.697,1943.901,1987.19,2108.05,74.76,142.52,75.596644,2004.8,20.21,2147.82,989.79,101.84,1101.1,115.807016,1136.781,792.75,657.19,554.56,1554.15,853.51,2596.7,512.69,232.84,190.55,352.72,52.66,137.85,1103.32,983.38,1163.9,934.78,952.11,3228.14,3078.87,2165.5,8780.81,66.1733,48.2,205.59,103.81,333.07,95.93,224.47,142.61,60.85,20.919,37.73,190.35,146.23,202.23,105.9,87.36,76.45,206.22,30.86,90.42,17.01,376.71,375,213.07,66.74,316.28,69.04,37.92,20.89,18.71,126.86,107.05,39.91,157.25,11.415,299.61,342.93,25.22,74.19
4/21/2023,209.39,4133.52,2262.828,1791.506,1946.174,1987.864,2104.68,74.99,142.41,76.085184,1983.06,20.21,2146.26,980.74,101.822,1102.06,115.617634,1150.47,798.68,653.3,552.37,1564.68,851.44,2587.05,508.05,233.24,191.16,353.78,52.81,138.65,1097.58,984.18,1163.43,933.96,952.45,3227.24,3056.75,2155.58,8780.81,66.3067,48.25,204.14,106.96,333.6,95.6,225.02,143.69,61.4,20.87,37.74,189.73,148.91,202.77,105.91,87.4,76.93,207.13,30.3,90.6,17.96,377.8,375.24,212.89,68.67,316.61,69.51,37.92,21.14,18.64,133.95,108.19,40.01,158.55,11.34,306.9,338.42,25.91,74.42
4/24/2023,209.46,4137.04,2263.945,1788.874,1944.353,1991.375,2113.32,75.2,143.34,76.954785,1989.14,20.38,2153.43,977.38,101.348,1101.9,116.027911,1149.635,801.87,663.35,551.26,1573.41,853.37,2576.08,511.57,232.52,191.14,355.54,53.06,137.21,1088.74,984.95,1165.91,933.92,952.93,3195.8,3063.05,2147.22,8780.81,65.7467,47.97,203.94,106.21,331.58,95.79,224.5,144.69,61.06,20.91,37.21,187.22,149.35,200.93,106.78,85.81,76.32,206.47,29.66,90.65,17.59,381.37,374.73,212.79,69.77,315.95,69.72,38.15,21.78,18.9,132.54,109.29,39.44,154.81,11.46,310.13,338.64,26.04,74.35
4/25/2023,209.45,4071.63,2226.513,1745.952,1907.14,1962.167,2127.79,75.08,142.19,75.30352,1997.39,20.01,2142.02,965.6,101.863,1095.92,116.959063,1126.098,800.94,651.16,541.55,1556.86,837.71,2522.36,500.58,230.39,188.12,355.2,50.64,134.05,1077.13,984.33,1167.22,932.96,955.66,3118.52,3030.23,2083.19,8780.81,65.0867,47.15,201.74,102.57,330.38,94.38,220.85,141.19,63.01,20.58,36.9,187.79,145.82,198.03,104.61,82.98,74.98,203.23,28.88,88.36,18.77,372.81,368.53,207.55,67.41,309.99,68.95,37.55,21.33,18.12,133.43,109.34,37.74,143.06,11.42,292.71,346.18,24.25,73.34
4/26/2023,209.48,4055.99,2218.13,1730.411,1913.042,1939.589,2119.67,74.79,140,72.59701,1989.04,19.6,2135.76,967.85,101.467,1097.42,116.706554,1121.809,795.05,642.83,536.37,1534.96,822.05,2566.05,494.68,228.49,186.95,346.78,51.65,133.34,1091.26,984.14,1164.5,932.07,954.38,3248.68,3024.86,2090.89,8780.81,62.6133,47.43,200.34,104.98,327.36,88,216.13,139.94,62.82,20.79,36.52,184.93,145.18,198.64,104.45,81.8,74.61,200.88,29.05,87.87,19.41,372.94,366.76,209.4,68.63,311.87,68.93,37.67,19.41,17.33,133.35,111.47,38.1,151.74,11.4,296.72,337.48,24.28,71.93
4/27/2023,209.48,4135.35,2260.682,1751.223,1950.76,1974.109,2110.45,75.04,141.39,73.046467,1987.78,19.63,2133.38,972.18,101.503,1098.85,115.8859,1152.85,803.31,645.68,544.95,1542.8,838.37,2621.78,501.4,234.04,197.28,350.94,52.02,136.97,1110.45,985.12,1165.49,931.21,953.68,3335.02,3099.27,2109.45,8780.81,66.1467,47.44,205.64,109.82,332.86,89.9,215.55,143.51,64.04,20.87,40.27,184.41,144.6,205.72,108.37,97.74,76.82,190.71,29.86,88.94,20.07,378.08,373.67,238.56,67.41,320.35,69.62,38.7,21.35,17.62,136.65,112.75,38.57,153.77,10.79,298.34,349.68,24.76,73.06
4/28/2023,209.55,4169.48,2279.165,1768.987,1965.301,1992.202,2122.2,75.36,142.37,75.020167,1990,19.91,2143.85,977.05,101.659,1099.56,116.359304,1152.416,807.2,655.2,551.42,1555.39,846.11,2649.95,507.06,236.74,198.35,350.26,52.08,137.79,1110.99,985.69,1165.7,933.75,952.96,3364.74,3125.04,2146.7,8780.81,65.3333,47.69,204.39,105.45,325.18,94.4,210.71,145.41,64.39,21,41.37,185.77,145.01,208.38,108.22,100.34,77.37,192.69,31.06,89.74,20.79,379.93,380.03,240.32,66.42,322.56,70.13,39.64,21.04,18.09,135.27,114.29,38.71,147.66,10.9,300.36,346.38,24.19,73.14
5/1/2023,209.58,4167.87,2278.512,1769.211,1965.499,1990.911,2101.74,74.69,142.66,73.925838,1982.56,19.76,2139.19,976.74,102.151,1098.62,115.649147,1140.151,807.92,646.97,549.94,1564.51,850.77,2654.81,506.87,234.56,198.2,350.98,52.93,137.19,1108.15,985.46,1165.71,935.14,951.93,3350.18,3125.76,2179.24,8780.81,65.26,47.39,199.5,102.05,323.43,91.62,216,144.18,65.83,21.07,41.64,186.63,141.76,205.39,107.71,98.61,77.15,195.45,30.3,89.85,20.76,384.99,379.86,243.18,63.82,322.19,70.6,39.48,20.51,18.49,134.48,114.56,41.04,149.55,10.79,298.22,344.76,24.27,73.69
5/2/2023,209.54,4119.58,2251.136,1732.11,1946.938,1959.526,2121.8,74.62,140.24,70.01752,2016.68,19.16,2123.01,973.94,101.958,1093.71,116.722311,1141.941,805.32,619.28,537.3,1556.88,841.85,2630.12,502.06,230.49,194.67,346.67,51.48,134.53,1107.65,983.9,1167.9,935.13,950.32,3333.72,3094.09,2144.92,8780.81,65.4267,45.32,196.13,103.63,320.91,90.61,220.22,153.26,64.92,20.73,41.2,185.53,142.78,199.33,105.98,93.61,75.46,187.89,29.77,88.52,20.23,380.75,376.03,239.24,60,319.38,72.14,39.68,19.43,18.44,134.36,114.46,40.97,147.16,10.7,298.01,339.88,23.42,70.08
5/3/2023,209.56,4090.75,2236.416,1739.284,1938.056,1944.96,2131.52,74.58,139.27,67.027657,2038.97,18.69,2139.6,969.62,101.343,1095.69,117.069561,1133.791,798.98,607.37,530.92,1555.15,838.62,2608.26,496.5,229.12,194.34,345.58,51.33,135.47,1106.02,982.55,1168.52,935.98,949.86,3310.42,3072.54,2117.89,8780.81,65.0333,45.46,191.97,103.65,320.34,90.02,220.88,155.08,64.7,20.815,40.89,181.33,142.56,200,106.12,96.47,74.86,185.77,30.65,88.35,20.1,383.12,374.9,237.03,62.93,317.29,71.77,40.11,20.05,19.54,135.78,103.96,41.13,145.14,10.55,296.5,338.78,24.13,67.73
5/4/2023,209.58,4061.22,2219.931,1718.811,1927.271,1925.882,2127.65,74.36,138.13,66.988574,2050.28,18.8,2130.58,976.36,101.399,1091.99,117.732347,1125.898,796.63,600.65,524.05,1542.58,829.44,2595.47,493.32,231.23,191.9,348.11,51.14,133.27,1103.5,979.23,1168.14,936.21,947.16,3303.86,3045.52,2108.62,8780.81,64.1867,45.5,194.4,104,320.7,85.73,219.1,153.06,64.11,20.98,40.22,183.93,140.91,197.24,105.21,96.57,74.44,183.12,31.24,87.72,19.09,382.06,376.12,233.52,62.7,316.17,70.79,39.76,16.91,19.08,134.09,104.72,41.09,150.05,10.36,296,336.57,24.23,66.14
5/5/2023,209.61,4136.25,2261.253,1759.879,1967.495,1958.231,2121.07,74.76,140.53,69.704855,2016.79,19.26,2144.63,981.66,101.214,1098.1,116.88018,1148.4,803.74,617.15,536.83,1556.81,841.93,2665.88,501.5,234.77,193.81,350.42,51.23,137.71,1114.36,981.39,1165.63,937.35,948.21,3356.85,3168.62,2166.43,8780.81,68.84,45.63,196.75,105.655,328.4,87.82,219.91,152.87,65.31,21.09,40.43,185.13,141.6,200.11,106.215,99.08,76.64,189.79,30.99,89.06,19.33,386.71,384.66,232.78,64.43,322.89,71.58,39.83,17.65,19.45,134.76,107.21,44.55,135.73,10.55,296.79,336.71,25.03,66.36
5/8/2023,209.7,4138.12,2263.132,1754.47,1970.364,1957.65,2110.23,74.55,140.49,71.483139,2021.16,19.52,2152.22,989.44,101.377,1099.38,116.327791,1151.901,801.94,617.61,537.96,1553.41,838.82,2665.41,500.01,233.16,196.28,349.28,52.99,137.51,1118.7,982.84,1162.24,937.76,948.57,3340.76,3168.85,2182.82,8780.81,64.6333,46.05,193.21,105.83,332.53,87.68,221.86,152.56,65.75,20.8575,40.59,185.69,141.04,200.63,108.24,96.16,76.7,189.81,30.77,89.21,20.3,381.86,385.51,233.27,65.76,323.69,72.48,39.74,17.19,19.35,135.78,107.17,44.25,130.01,10.525,296.5,336.27,25.82,65.52
