Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG0076WG2V1 FIGI,BBG009S3NB30 FIGI,BBG000F1ZSQ2 FIGI,BBG000BSWKH7 FIGI,BBG000BFT2L4 FIGI,BBG000BHJWG1 FIGI,BBG000BHPL78 FIGI,BBG000BL21Z7 FIGI,BBG000BWSGF4 FIGI,BBG000C0G1D1 FIGI,BBG000C1PFY5 FIGI,BBG000C2LZP3 FIGI,BBG000CTQBF3 FIGI,BBG000DJN7L9 FIGI,BBG000F3CWW7 FIGI,BBG000F6ZWH2 FIGI,BBG000FQRVM3 FIGI,BBG000PPFKQ7 FIGI,BBG000R0L5J4 FIGI,BBG000R8ZVD1 FIGI,BBG0025XVR85 FIGI,BBG007GNPYY7 FIGI,BBG000CTSZQ6 FIGI,BBG000B9XYV2 FIGI,BBG000BVPG41 FIGI,BBG000BDSLD7 FIGI,BBG00SSQFPK6 FIGI,BBG009J8K7M0 FIGI,BBG000BW05W9 FIGI,BBG011C0FS40 FIGI,BBG00H2MPBV5 FIGI,BBG012J3H017 FIGI,BBG0136GCJX9 FIGI,BBG01BGWHFR5 FIGI,BBG0160DYCH4 FIGI,BBG01HTMDZ54 FIGI,BBG000BHLYP4 FIGI,BBG000MM2P62 FIGI,BBG000BVPV84 FIGI
4/11/2023,209.07,4108.94,2250.85,1786.6,1930.94,1983.23,2119.01,74.93,143.18,81.39,2003.62,20.81,2109.4,996.25,102.2,1098.33,116.53,1134.57,789.24,664.24,537.78,1561.36,840.11,2578,507.65,235.18,193.82,354.24,54.08,142.85,1091.62,985.01,1163.79,933.46,954.48,3202.52,3023.82,2185.85,8780.81,66.97,106.12,364.13,315.83,38.38,224.01,200.58,90.45,58.91,32.35,93.75,63.12,105.74,310.58,78.17,139.07,302.18,144.05,40.2,365.81,19.8,49.2,210.45,210.38,36.73,126.54,320.9,65.81,90.17,25.18,20.45,17.2,11.79,162.88,19.03,76.16,191.58,213.85,99.92
4/12/2023,209.1,4091.95,2240.96,1773.7,1919.57,1976.96,2122.52,74.91,143.42,83.12,2014.93,21.01,2125.47,993.58,101.5,1096.52,116.86,1117.09,785.7,664.99,536.69,1561.6,842.91,2562.26,508,234.47,192.09,353.83,53.4,139.55,1086.15,984.3,1164.93,931.8,954.1,3201.91,3011.09,2145.1,8780.81,66.56,105.22,361.78,313.04,37.64,222.22,195.59,87.41,58.48,32.02,93.38,64.33,105.6,313.51,76.92,137.68,303.27,145.53,40.1,363.54,19.36,48.46,208.57,211.26,37.26,127.11,321.76,62.71,89.77,25.12,20.65,16.82,11.94,158.55,19.25,74.75,191.74,214,97.83
4/13/2023,209.15,4146.22,2270.17,1796.68,1953.42,1993.24,2119.28,75.42,144.47,82.02,2040.22,20.93,2144.77,997.03,101.01,1098.25,116.61,1142.93,790.06,669.04,541.3,1580.81,846.09,2612.33,513.11,233.52,196.57,353.91,53.77,142.62,1093.07,983.94,1165.87,934.13,952.64,3263.56,3098.92,2158.75,8780.81,67.11,108.19,369.65,319.17,38.05,223.31,198.15,88.69,58.96,32.13,92.27,64.75,106.99,315.75,77.88,137.9,312.38,146.56,40.73,364.38,20.05,48.92,210.3,210.81,37.6,128.05,324.99,63.96,90.84,26.49,21.04,17.33,11.59,168.09,18.84,75.59,189.93,220.35,102.4
4/14/2023,209.17,4137.64,2264.94,1781.15,1946.42,1989.86,2109.56,75.28,143.67,82.38,2004.17,20.98,2145.72,1000.49,101.55,1096.81,116.01,1144.4,785.47,670.32,547.01,1568.38,845.07,2599.12,509.65,229.59,197.18,349.97,53.27,141.4,1099.08,983.67,1165.78,935.24,952.87,3230.46,3090.18,2159.79,8780.81,67.5,109.46,372.43,318.57,37.96,223.91,195.46,88.86,58.77,31.89,93.9,63.64,107.47,311.97,76.97,139.44,307.17,145.18,40.74,368.25,19.44,47.97,209.78,206.89,36.85,127.42,324.48,64.18,90.5,26.38,21.1,17.6,11.58,165.53,18.89,75.9,190.48,221.49,102.51
4/17/2023,209.26,4151.32,2272.9,1802.84,1951.49,2000.72,2099.5,75.08,143.49,80.69,1995.19,20.84,2132.84,1003.78,102.1,1099.94,115.51,1152.15,790.1,661.8,553.18,1566.76,851.74,2609.33,512.64,234.71,194.68,351.97,53.59,142.41,1105.14,984.13,1162.83,936.04,954.14,3252.11,3089.88,2170.6,8780.81,68.11,106.42,372.76,318.84,38.09,225.57,196.64,85.34,59.81,32.14,93.79,63.99,108.31,311.92,77.34,140.2,309.6,146.05,40.84,368.38,20.56,48.73,213.97,208.83,37.19,127.2,329.81,65.38,90.98,26.66,21.08,17.36,11.38,166.42,18.65,78.24,192.12,218.86,102.74
4/18/2023,209.3,4154.87,2274.94,1795.55,1953.81,2000.77,2101.91,75.13,143.66,80.72,2005.45,20.88,2149.67,1000.54,101.75,1100.62,115.63,1153.59,792.68,664.75,554.91,1556.5,855.69,2619.95,514.68,234.35,193.42,350.17,53.48,141.64,1110.49,984.6,1162.55,936.86,954.43,3253.75,3107.65,2187.44,8780.81,68.83,105.12,372.32,318.86,38.27,227.53,194.8,87.06,60.35,31.83,94.03,64.83,107.91,318.51,76.46,142.56,308.39,145.83,40.84,372.5,20.29,48.59,212.91,208.18,37.21,127.64,331.87,63.94,91.18,26.24,20.92,17.79,11.45,162.32,18.64,77.51,191.38,217.89,102.3
4/19/2023,209.33,4154.52,2274.85,1799.44,1954.21,2000.7,2099.61,74.83,142.93,79.02,1994.93,20.56,2144.98,990.37,101.97,1103.83,115.33,1153.85,792.29,663.08,556.33,1560.92,855.09,2616.53,513.07,235.64,192.02,352.91,53.67,141.05,1107.53,984.24,1161.76,935.61,953.05,3251.97,3104.89,2180.45,8780.81,68.39,105.02,372.8,318.71,38.25,226.34,194.91,88.11,60.39,31.15,95.03,65.43,107.16,316.58,75.19,144.09,308.45,144.27,40.57,370.12,19.78,48.65,210.55,208.12,37.16,127.3,329.07,65.51,90.83,25.95,20.98,17.42,11.44,162.77,18.5,76.35,192.27,215.7,104.3
4/20/2023,209.37,4129.79,2261.13,1789.7,1943.9,1987.19,2108.05,74.76,142.52,77.16,2004.8,20.21,2147.82,989.79,101.84,1101.1,115.81,1136.78,792.75,657.19,554.56,1554.15,853.51,2596.7,512.69,232.84,190.55,352.72,52.66,137.85,1103.32,983.38,1163.9,934.78,952.11,3228.14,3078.87,2165.5,8780.81,69.04,105.9,375,316.28,37.73,224.47,202.23,87.36,60.85,30.86,95.93,66.17,107.05,342.93,74.19,146.23,299.61,142.61,39.91,376.71,20.89,48.2,206.22,205.59,37.92,126.86,333.07,66.74,90.42,25.22,20.92,17.01,11.42,157.25,18.71,76.45,190.35,213.07,103.81
4/21/2023,209.39,4133.52,2262.83,1791.51,1946.17,1987.86,2104.68,74.99,142.41,77.66,1983.06,20.21,2146.26,980.74,101.82,1102.06,115.62,1150.47,798.68,653.3,552.37,1564.68,851.44,2587.05,508.05,233.24,191.16,353.78,52.81,138.65,1097.58,984.18,1163.43,933.96,952.45,3227.24,3056.75,2155.58,8780.81,69.51,105.91,375.24,316.61,37.74,225.02,202.77,87.4,61.4,30.3,95.6,66.31,108.19,338.42,74.42,148.91,306.9,143.69,40.01,377.8,21.14,48.25,207.13,204.14,37.92,133.95,333.6,68.67,90.6,25.91,20.87,17.96,11.34,158.55,18.64,76.93,189.73,212.89,106.96
4/24/2023,209.46,4137.04,2263.95,1788.87,1944.35,1991.38,2113.32,75.2,143.34,78.54,1989.14,20.38,2153.43,977.38,101.35,1101.9,116.03,1149.64,801.87,663.35,551.26,1573.41,853.37,2576.08,511.57,232.52,191.14,355.54,53.06,137.21,1088.74,984.95,1165.91,933.92,952.93,3195.8,3063.05,2147.22,8780.81,69.72,106.78,374.73,315.95,37.21,224.5,200.93,85.81,61.06,29.66,95.79,65.75,109.29,338.64,74.35,149.35,310.13,144.69,39.44,381.37,21.78,47.97,206.47,203.94,38.15,132.54,331.58,69.77,90.65,26.04,20.91,17.59,11.46,154.81,18.9,76.32,187.22,212.79,106.21
4/25/2023,209.45,4071.63,2226.51,1745.95,1907.14,1962.17,2127.79,75.08,142.19,76.86,1997.39,20.01,2142.02,965.6,101.86,1095.92,116.96,1126.1,800.94,651.16,541.55,1556.86,837.71,2522.36,500.58,230.39,188.12,355.2,50.64,134.05,1077.13,984.33,1167.22,932.96,955.66,3118.52,3030.23,2083.19,8780.81,68.95,104.61,368.53,309.99,36.9,220.85,198.03,82.98,63.01,28.88,94.38,65.09,109.34,346.18,73.34,145.82,292.71,141.19,37.74,372.81,21.33,47.15,203.23,201.74,37.55,133.43,330.38,67.41,88.36,24.25,20.58,18.77,11.42,143.06,18.12,74.98,187.79,207.55,102.57
4/26/2023,209.48,4055.99,2218.13,1730.41,1913.04,1939.59,2119.67,74.79,140,74.1,1989.04,19.6,2135.76,967.85,101.47,1097.42,116.71,1121.81,795.05,642.83,536.37,1534.96,822.05,2566.05,494.68,228.49,186.95,346.78,51.65,133.34,1091.26,984.14,1164.5,932.07,954.38,3248.68,3024.86,2090.89,8780.81,68.93,104.45,366.76,311.87,36.52,216.13,198.64,81.8,62.82,29.05,88,62.61,111.47,337.48,71.93,145.18,296.72,139.94,38.1,372.94,19.41,47.43,200.88,200.34,37.67,133.35,327.36,68.63,87.87,24.28,20.79,19.41,11.4,151.74,17.33,74.61,184.93,209.4,104.98
4/27/2023,209.48,4135.35,2260.68,1751.22,1950.76,1974.11,2110.45,75.04,141.39,74.55,1987.78,19.63,2133.38,972.18,101.5,1098.85,115.89,1152.85,803.31,645.68,544.95,1542.8,838.37,2621.78,501.4,234.04,197.28,350.94,52.02,136.97,1110.45,985.12,1165.49,931.21,953.68,3335.02,3099.27,2109.45,8780.81,69.62,108.37,373.67,320.35,40.27,215.55,205.72,97.74,64.04,29.86,89.9,66.15,112.75,349.68,73.06,144.6,298.34,143.51,38.57,378.08,21.35,47.44,190.71,205.64,38.7,136.65,332.86,67.41,88.94,24.76,20.87,20.07,10.79,153.77,17.62,76.82,184.41,238.56,109.82
4/28/2023,209.55,4169.48,2279.17,1768.99,1965.3,1992.2,2122.2,75.36,142.37,76.57,1990,19.91,2143.85,977.05,101.66,1099.56,116.36,1152.42,807.2,655.2,551.42,1555.39,846.11,2649.95,507.06,236.74,198.35,350.26,52.08,137.79,1110.99,985.69,1165.7,933.75,952.96,3364.74,3125.04,2146.7,8780.81,70.13,108.22,380.03,322.56,41.37,210.71,208.38,100.34,64.39,31.06,94.4,65.33,114.29,346.38,73.14,145.01,300.36,145.41,38.71,379.93,21.04,47.69,192.69,204.39,39.64,135.27,325.18,66.42,89.74,24.19,21,20.79,10.9,147.66,18.09,77.37,185.77,240.32,105.45
5/1/2023,209.58,4167.87,2278.51,1769.21,1965.5,1990.91,2101.74,74.69,142.66,75.45,1982.56,19.76,2139.19,976.74,102.15,1098.62,115.65,1140.15,807.92,646.97,549.94,1564.51,850.77,2654.81,506.87,234.56,198.2,350.98,52.93,137.19,1108.15,985.46,1165.71,935.14,951.93,3350.18,3125.76,2179.24,8780.81,70.6,107.71,379.86,322.19,41.64,216,205.39,98.61,65.83,30.3,91.62,65.26,114.56,344.76,73.69,141.76,298.22,144.18,41.04,384.99,20.51,47.39,195.45,199.5,39.48,134.48,323.43,63.82,89.85,24.27,21.07,20.76,10.79,149.55,18.49,77.15,186.63,243.18,102.05
5/2/2023,209.54,4119.58,2251.14,1732.11,1946.94,1959.53,2121.8,74.62,140.24,71.46,2016.68,19.16,2123.01,973.94,101.96,1093.71,116.72,1141.94,805.32,619.28,537.3,1556.88,841.85,2630.12,502.06,230.49,194.67,346.67,51.48,134.53,1107.65,983.9,1167.9,935.13,950.32,3333.72,3094.09,2144.92,8780.81,72.14,105.98,376.03,319.38,41.2,220.22,199.33,93.61,64.92,29.77,90.61,65.43,114.46,339.88,70.08,142.78,298.01,153.26,40.97,380.75,19.43,45.32,187.89,196.13,39.68,134.36,320.91,60,88.52,23.42,20.73,20.23,10.7,147.16,18.44,75.46,185.53,239.24,103.63
5/3/2023,209.56,4090.75,2236.42,1739.28,1938.06,1944.96,2131.52,74.58,139.27,68.41,2038.97,18.69,2139.6,969.62,101.34,1095.69,117.07,1133.79,798.98,607.37,530.92,1555.15,838.62,2608.26,496.5,229.12,194.34,345.58,51.33,135.47,1106.02,982.55,1168.52,935.98,949.86,3310.42,3072.54,2117.89,8780.81,71.77,106.12,374.9,317.29,40.89,220.88,200,96.47,64.7,30.65,90.02,65.03,103.96,338.78,67.73,142.56,296.5,155.08,41.13,383.12,20.05,45.46,185.77,191.97,40.11,135.78,320.34,62.93,88.35,24.13,20.82,20.1,10.55,145.14,19.54,74.86,181.33,237.03,103.65
5/4/2023,209.58,4061.22,2219.93,1718.81,1927.27,1925.88,2127.65,74.36,138.13,68.37,2050.28,18.8,2130.58,976.36,101.4,1091.99,117.73,1125.9,796.63,600.65,524.05,1542.58,829.44,2595.47,493.32,231.23,191.9,348.11,51.14,133.27,1103.5,979.23,1168.14,936.21,947.16,3303.86,3045.52,2108.62,8780.81,70.79,105.21,376.12,316.17,40.22,219.1,197.24,96.57,64.11,31.24,85.73,64.19,104.72,336.57,66.14,140.91,296,153.06,41.09,382.06,16.91,45.5,183.12,194.4,39.76,134.09,320.7,62.7,87.72,24.23,20.98,19.09,10.36,150.05,19.08,74.44,183.93,233.52,104
5/5/2023,209.61,4136.25,2261.25,1759.88,1967.5,1958.23,2121.07,74.76,140.53,71.14,2016.79,19.26,2144.63,981.66,101.21,1098.1,116.88,1148.4,803.74,617.15,536.83,1556.81,841.93,2665.88,501.5,234.77,193.81,350.42,51.23,137.71,1114.36,981.39,1165.63,937.35,948.21,3356.85,3168.62,2166.43,8780.81,71.58,106.22,384.66,322.89,40.43,219.91,200.11,99.08,65.31,30.99,87.82,68.84,107.21,336.71,66.36,141.6,296.79,152.87,44.55,386.71,17.65,45.63,189.79,196.75,39.83,134.76,328.4,64.43,89.06,25.03,21.09,19.33,10.55,135.73,19.45,76.64,185.13,232.78,105.66
5/8/2023,209.7,4138.12,2263.13,1754.47,1970.36,1957.65,2110.23,74.55,140.49,72.96,2021.16,19.52,2152.22,989.44,101.38,1099.38,116.33,1151.9,801.94,617.61,537.96,1553.41,838.82,2665.41,500.01,233.16,196.28,349.28,52.99,137.51,1118.7,982.84,1162.24,937.76,948.57,3340.76,3168.85,2182.82,8780.81,72.48,108.24,385.51,323.69,40.59,221.86,200.63,96.16,65.75,30.77,87.68,64.63,107.17,336.27,65.52,141.04,296.5,152.56,44.25,381.86,17.19,46.05,189.81,193.21,39.74,135.78,332.53,65.76,89.21,25.82,20.86,20.3,10.53,130.01,19.35,76.7,185.69,233.27,105.83
5/9/2023,209.72,4119.17,2253.41,1749.68,1961.43,1950.1,2107.84,74.36,140.39,73.51,2034.56,19.58,2143.4,982.24,101.61,1099.7,116.34,1152.1,799.5,617.83,535.97,1542.68,840.28,2642.62,495.34,232.22,195.26,348.57,52.68,137.42,1118.67,982.68,1161.57,939.2,948.78,3328.23,3142.75,2144.98,8780.81,73.37,107.94,382.94,321.64,39.62,226.88,199.29,94.59,65.57,30.1,86.7,64.45,106.71,336.6,64.97,141.05,276.76,152.55,44.01,381.44,16.81,47.44,187.16,193.52,40.11,134.68,334.92,69.86,89.01,23.87,20.39,19.8,10.25,133.15,19.13,74.98,184.63,233.37,106.62
5/10/2023,209.77,4137.64,2263.52,1759.51,1979.78,1948.85,2120.61,74.81,140.3,72.36,2030.09,19.47,2139.42,979.64,101.48,1099.1,117.07,1159.34,798.32,610.73,532.87,1546.86,837.56,2674.99,495.59,234.5,198.56,351.86,53.1,139.67,1125.47,983.33,1159.71,940.79,946.94,3381.1,3171.85,2167.02,8780.81,73,112.28,382.54,325.14,39.86,192.73,203.4,95.03,65.59,29.97,87.28,64.76,106.97,339.51,65.49,139.66,272.43,154.85,44.84,379.32,17.32,47.9,191.88,196.36,40.36,134.83,333.76,69.97,89.46,25.01,20.34,19.96,10.22,137.42,19.24,75.41,185.31,233.08,110.19
5/11/2023,209.82,4130.62,2259.03,1744.71,1980.65,1938.39,2126.22,74.69,139.72,70.67,2015.05,19.15,2130.19,977.82,102.06,1098.05,117.21,1165.73,800.82,603.13,531.79,1541.67,832.15,2662.98,490.69,232.11,201.84,347.84,53.14,137.36,1129.12,982.75,1160.69,939.55,945.35,3360.9,3169.94,2150.54,8780.81,72.84,116.9,383.39,326.2,40.37,204.6,203.67,96.43,65.66,28.86,86.73,63.86,105.63,338.55,63.75,139.33,268.97,154.7,44.17,377.32,16.74,49.73,199.11,195.69,40.14,133.69,335.22,69.71,89.13,25.44,20.51,20.49,10.16,135.68,19.43,74.96,183.48,235.79,112.18
5/12/2023,209.85,4124.08,2254.83,1740.85,1975.61,1936.16,2116.27,74.42,140,69.85,2010.77,19.03,2126.26,973,102.68,1095.94,116.6,1155.36,803.68,603.84,529.6,1538.82,832.24,2657.03,491.53,232.46,202.22,349.38,52.63,134.71,1125.32,982.59,1162.84,937.58,945.17,3355.98,3155.1,2150.63,8780.81,72.88,117.92,381.92,325.03,40.21,201.5,203.95,97.97,65.68,28.95,87.42,63.13,106.12,337.15,62.71,140,271,154.57,44,376.2,16.45,48.48,200,200.29,40.14,131.58,336.17,71,89.02,25.01,20.51,20.36,9.92,135.02,18.88,75.71,184.95,233.81,110.26
5/15/2023,209.93,4136.28,2263.39,1761.55,1983.24,1945.18,2111.23,74.4,140.26,70.91,2016.49,19.32,2133.53,977.48,102.43,1100.76,116.39,1156.98,801.49,605.06,533.93,1536.3,836.46,2676.65,495.69,231.91,202.16,345.04,52.96,138.89,1133.67,983.51,1159.83,940.02,943.19,3369.83,3154.96,2202.59,8780.81,73.06,116.96,383.41,326.79,40.2,203.47,205.57,97.11,65.87,29.8,86.75,62.98,106.64,335.77,63.82,138.06,273.3,154.44,44.65,375.71,16.62,49.46,205.85,195.46,40.58,131.3,334.44,71.17,89.88,25.04,20.65,20.25,10.15,145.36,19.2,75.3,184.37,238.86,111.2
5/16/2023,209.95,4109.9,2246.77,1736.18,1977.17,1920.18,2106.31,73.88,138.2,70.66,1989.17,19.12,2126.88,979.24,102.56,1099.08,116.08,1154.05,794.47,589.71,528.76,1523.76,825.06,2680.98,487.54,225.85,203.36,337.12,52.11,135.12,1143.48,981.77,1161.69,940.03,941.83,3386.09,3149.96,2204.11,8780.81,73.2,120.09,380.24,327.16,39.74,201.21,203.13,94.58,65.71,29.22,84.49,60.93,105.28,333.25,63.29,131.42,266.2,152.52,44.09,371.52,15.32,48.43,206.56,191.04,40.57,133.16,330.94,70.9,88.61,24.82,20.66,19.29,10.05,139.22,19.15,72.58,181.59,238.82,113.4
5/17/2023,209.98,4158.77,2274.54,1774.5,2001.96,1945.71,2102.59,74.08,139.46,72.63,1981.84,19.43,2115.11,975.83,102.88,1103.85,115.73,1177.59,793.66,601.93,539.82,1525.24,839.09,2715.38,490.79,228.77,205.76,335.92,53.17,139.86,1158.03,984.06,1156.54,941.93,942.25,3427.21,3168.13,2257.54,8780.81,72.97,121.48,387,331.12,40.29,197.68,205.56,97.75,65.36,28.87,86.27,60.99,105.69,334.79,64.45,135.46,263.93,152.74,44.99,372.22,16.23,50.42,210.66,194.76,40.63,132.62,322.23,68.94,89.76,26.08,20.91,19.71,10.32,144.04,19.57,75.57,182.51,242.49,115.5
5/18/2023,210.01,4198.05,2296.64,1784.86,2029.26,1955.3,2092.61,74.12,139.36,71.66,1957.55,19.29,2116.28,978.16,103.58,1106.09,115.07,1195.75,790.14,604.88,543.6,1521.53,844.69,2771.43,493.48,227.22,209.44,334.71,53.56,140.87,1175.71,982.88,1156.81,943.11,941.82,3486.89,3212,2338.48,8780.81,73.36,123.52,392.02,337.27,41.31,201.7,210.34,98.62,66.27,29.68,87.17,61,107.09,340.42,64.4,135.91,268.05,154.19,46.4,378.7,15.67,51.14,208.21,191.03,40.26,133.9,324.23,66.72,91.13,26.93,20.41,20.01,10.36,148.08,19.98,75.29,181.81,246.85,118.15
5/19/2023,210.02,4191.98,2292,1773.72,2024,1951.63,2087.18,74.2,139.93,71.35,1977.81,19.25,2131.59,977.24,103.2,1105.1,114.7,1185.73,790.19,609.3,541.16,1528.47,842.42,2768.34,494.76,226.87,208.41,334.15,52.83,137.62,1167.52,982.36,1157.29,943.36,941.71,3489.75,3217.17,2319.35,8780.81,73.26,123.25,385.57,336.51,41.18,196.86,210.12,97.15,66.36,29.93,86.21,60.95,105.51,336.56,63.47,126.67,267.48,153.27,46.01,368.53,14.63,50.35,212.78,190.73,39.96,134.28,327.12,62.17,90.74,25.23,20.63,19.59,10.3,146.99,19.94,74.31,181.82,245.64,116.25
5/22/2023,210.1,4192.63,2294.28,1795.38,2027.18,1954.88,2086.2,74.53,139.35,71.79,1971.86,19.24,2135.64,983.27,103.2,1110.4,114.61,1181.37,778.59,606.94,542.38,1529.13,842.45,2771.98,492.05,228.39,210.85,334.24,53.54,142.86,1174.38,981.5,1152.74,945.37,941.26,3511.46,3203.87,2320.72,8780.81,73.04,125.87,384.53,337.64,41.24,201.75,215.31,99.85,65.71,30.28,87,60.38,102.9,327.62,64.63,126.4,267.81,153.72,45.59,363.12,15.84,51.5,215.91,193.47,40,133.29,325.67,63.64,91.17,25.55,20.81,20.31,10.25,158.38,19.99,74.89,181.93,248.32,115.01
5/23/2023,210.13,4145.58,2268.67,1787.72,1998.38,1941.27,2087.94,74.14,138.67,72.65,1975.23,19.32,2119.61,978.6,103.49,1110.26,114.75,1171.09,773.06,613.23,535.76,1511.87,832.07,2730.44,484.49,225.47,207.73,333.1,53.44,141.07,1165.44,980.85,1150.27,947.2,942.99,3450.93,3156.55,2294.21,8780.81,71.92,123.29,373.75,333.36,40.38,195.8,210.06,99.38,63.2,29.51,87.42,59.94,100.34,319.92,63.33,124.58,265.92,151.11,44.71,353.86,16.64,51.06,212.07,188.15,39.24,129.83,314.4,62.23,89.66,25.35,20.49,19.67,10.25,159.41,20.45,74.28,179.08,246.74,114.99
5/24/2023,210.14,4115.24,2252.21,1767,1987,1922.85,2082.93,73.62,138.26,74.07,1957.16,19.46,2085.73,970.9,103.89,1108.77,114.56,1168.38,768.05,616.43,528.74,1501.91,821.53,2713.42,479.04,220.49,206.48,331.01,52.85,140.26,1161.83,979.08,1151.41,945.35,943.03,3427.91,3153.74,2264.57,8780.81,71.8,121.64,368.5,331.65,39.98,192.81,207.74,98.7,63.09,29,84.49,58.71,99.61,321.85,61.34,123.85,256.99,150.03,44.66,344.58,16.51,50.24,206.86,183.39,39.02,129.21,312.01,61.81,88.89,25.46,20.26,19.63,10.22,160.64,20.22,73.75,180.07,249.21,116.75
5/25/2023,210.19,4151.28,2268.89,1754.61,2021.1,1913.01,2073.93,73.57,136.88,71.57,1941.41,19.15,2069.41,964.01,104.25,1109.39,113.76,1162.34,762.16,604.77,528.91,1486.3,824.03,2834.06,477.22,221.1,207.37,326.45,51.68,138.19,1192.01,978.69,1155.42,945.77,939.77,3550.01,3180.19,2514.68,8780.81,72.43,124.35,370.04,339.72,39.09,193.96,207.13,98.25,63.09,27.4,87.19,59.94,98.44,321.83,59.96,122.36,259.56,148.17,45.01,342.34,16.66,49.36,202.99,182.56,38.82,129.44,311.19,59.45,89.33,25.14,19.83,19.39,10.01,158.88,20.64,73.74,177.02,252.69,115
5/26/2023,210.24,4205.45,2298.97,1773.02,2057.01,1927.97,2073.27,74.02,136.7,72.41,1946.46,19.37,2080.91,972.86,104.21,1112.61,113.53,1190.01,764.84,602.51,532.82,1483.73,830.39,2909.97,479.21,223.68,210.92,326.14,51.81,138.52,1215.34,978.53,1154.07,946.66,940.29,3627.73,3231.94,2635.53,8780.81,73.22,125.43,374.37,348.4,39.48,194.95,210.64,100.24,62.87,29,87,60.13,98.53,325.65,60.65,125.41,260.61,149.59,46.81,340.26,16.83,50.29,203.69,182.18,39.25,131.41,310.67,58.97,90.31,25.09,19.93,20.22,10.03,166.15,20.56,74.59,176.67,262.04,120.11
5/29/2023,210.24,4205.45,2298.97,1773.02,2057.01,1927.97,2073.27,74.02,136.7,72.41,1943.19,19.37,2086.02,971.75,104.21,1112.61,113.53,1190.01,764.84,602.51,532.82,1483.73,830.39,2909.97,479.21,223.68,210.92,326.14,52.69,138.52,1215.34,978.53,1154.07,946.66,940.29,3627.73,3231.94,2635.53,8780.81,73.22,125.43,374.37,348.4,39.48,194.95,210.64,100.24,62.87,29,87,60.13,98.53,325.65,60.65,125.41,260.61,149.59,46.81,340.26,16.83,50.29,203.69,182.18,39.25,131.41,310.67,58.97,90.31,25.09,19.93,20.22,10.03,166.15,20.56,74.59,176.67,262.04,120.11
5/30/2023,210.37,4205.52,2299.4,1767.29,2060.73,1923.97,2091.41,74.34,136.34,69.21,1959.33,18.86,2075.85,970.32,104.17,1114.51,114.31,1199.03,756.55,596.86,532.81,1473.78,828.48,2928.21,476.37,224.29,210.77,324.86,52.95,142.66,1228.28,978.14,1152.7,946.42,941.41,3629.29,3262.17,2666.02,8780.81,72.42,124.64,367.5,349.98,39.16,193.16,210.76,98.41,62.98,29.99,87.32,58.91,97.75,331.04,58.87,127.4,255.57,147.79,47.32,336.64,17.95,49.73,208.47,182,39.28,130.24,311.86,60.29,90.5,24.65,20.18,19.77,10.03,168.85,20.9,74.63,178.2,262.52,121.66
5/31/2023,210.4,4179.83,2285.65,1749.65,2047.34,1912.71,2099.09,74.11,135.5,67.85,1962.73,18.67,2041.81,958.53,104.33,1113.55,114.77,1188.05,757.09,585.66,526.72,1486.29,816.88,2896.25,471.02,225.76,210.66,327.97,52.89,141.82,1214.2,979.24,1151.57,947.28,941.82,3614.48,3249.93,2585.14,8780.81,72.91,123.37,365.02,347.99,39.35,192.91,208.62,96.28,62.33,31.44,83.78,57.74,97.64,324.37,59.04,127.51,251.22,146.72,46.86,331.93,17.64,50.22,213.03,184.44,39.73,130.44,308.29,60.4,89.82,24.71,20.22,19.01,9.88,180.79,20.87,74.57,178.75,264.72,120.58
6/1/2023,210.42,4221.02,2308.28,1767.94,2072.28,1926.77,2103.76,74.2,136.85,69.85,1977.61,19,2070.06,961.8,103.56,1115.02,115.07,1202.5,756.44,592.86,532.48,1496.25,827.19,2934.83,476.86,225.83,213.08,325.4,53.52,143.23,1222.54,979.03,1151.4,948.09,942.09,3638.76,3296.37,2643.47,8780.81,75.3,124.37,370.88,352.01,39.04,192.14,208.55,94.02,62.75,31.13,84.39,58.45,97.52,327.18,60.4,126.23,256.04,149,46.92,328.35,18.48,48.96,215.85,187.01,40.14,132.17,312.03,62.32,90.8,24.51,20.45,19.16,10.04,177.26,21.33,75.04,180.02,272.61,122.77
